species,scope,required_for_energy_roles,source_record_sha256,qchem_source_input_sha256,elements,spin,orbital_qchem_label,orbital_resolution,orbital_pyscf_name,orbital_definition_sha256,auxiliary_qchem_label,auxiliary_resolution,auxiliary_pyscf_name,auxiliary_definition_sha256,ecp_resolution,ecp_definition_sha256,electron_count,ecp_electrons,orbital_shells,orbital_spherical_aos,auxiliary_shells,auxiliary_spherical_aos,runnable_status
PA26_c2f6p,gscdb137,true,48c9eae68015f1f47174362b3f3f567f3240af0c910f96106a5cbd5c95ad8406,f525d6655cf811c2427222d41b373ebfe83330da5e2c3a95269106b2f2afe517,C;F;H,0,DEF2-QZVPPD,named_alias,def2-qzvppd,f7147e5913516a04753c63873f3fd49596333d4d5133cd940558c87ea9bf0571,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,3d57214cce9da58390bd0ee9d53a578a33f245a6e5d2d7ec2a2d70a18b957abd,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,66,0,169,555,315,1321,runnable_basis_metadata_validated
PA26_c2h2,gscdb137,true,d94504693c20662e1d4193e3fb51d6c099b4179187a7c878a61846c83cd08a90,487b3cb8cfcc750d8befe31459d6293251d91515a7637a6880375c04982a8207,C;H,0,DEF2-QZVPPD,named_alias,def2-qzvppd,e9f8d0ca4ca582236d4afc5400a7c50e17da9a66d39e93f4a546b151e1deadca,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,37be8f8e54d5e0bf1a1472dbff3d2525d2531103e5c4f187cf6161bdd9fe930a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,14,0,60,192,112,444,runnable_basis_metadata_validated
PA26_c2h2p,gscdb137,true,d95ad066515991541857f51700eb9dd603bafb3a2f77b0caac478d53dd05f7d1,a19903c5e35b4d7116862ea2e041674a2b1ae0f6117a8d553ac08dfb53c30acd,C;H,0,DEF2-QZVPPD,named_alias,def2-qzvppd,e9f8d0ca4ca582236d4afc5400a7c50e17da9a66d39e93f4a546b151e1deadca,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,37be8f8e54d5e0bf1a1472dbff3d2525d2531103e5c4f187cf6161bdd9fe930a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,14,0,71,225,131,509,runnable_basis_metadata_validated
PA26_ch2s,gscdb137,true,b730523991518b6f52bb7a23053a9ebdc6a7a288d26de3a53e2218c2bddbf36a,10ce5f01da66ba990ad21a394f40dbc7143949fb5519a96372fb92050fcef49f,C;H;S,0,DEF2-QZVPPD,named_alias,def2-qzvppd,499d9d2e3298cd7e5b073fea47de2582e90f557cb4a13dafb777b2c3c46f14f1,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,43adfa04d5d833e33afd5bc987172ee84de5047a9ad44ebaa300e767a5c476aa,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,24,0,66,208,120,470,runnable_basis_metadata_validated
PA26_ch2sp,gscdb137,true,46744e84534570e1368c033152819ac48744326ced6660d7221c9c6928f299ac,f10e3f7555c0926612cfeea79e16728e2f4525503210169fbc14989741ae44a4,C;H;S,0,DEF2-QZVPPD,named_alias,def2-qzvppd,499d9d2e3298cd7e5b073fea47de2582e90f557cb4a13dafb777b2c3c46f14f1,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,43adfa04d5d833e33afd5bc987172ee84de5047a9ad44ebaa300e767a5c476aa,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,24,0,77,241,139,535,runnable_basis_metadata_validated
PA26_ch3cooh,gscdb137,true,a47c1e21bef6df823d41e57dd1fd0afaa553da42bcb21dd620528ef4c4095cb8,9c2a04d0d7b3a78f6c26c49f401b1288e69d1c331c1f72dd14d1cab234214995,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,32,0,122,390,224,888,runnable_basis_metadata_validated
PA26_ch3coohp,gscdb137,true,aa84306d4c6e2632e99954704dfb9ee1e2ab3e74f467aca7d4c6f84b81084886,a4f963393e5e0582f2277c9f5a840472246ab0843c3c65ceb0c8ea83625aab20,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,32,0,133,423,243,953,runnable_basis_metadata_validated
PA26_cys,gscdb137,true,dde55410a0e2044366ed778bcb22830aa911a2c3e685aa622d5fba3d3324b3af,821e1acdba174df621cdd536ce74bee2ddbaa4bc3185b4bc03a587cf7ab43b92,C;H;N;O;S,0,DEF2-QZVPPD,named_alias,def2-qzvppd,fcbb461546b098f790d960bb2ff2896dbc38d1825edacad8bc96e307e218bf60,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,549506526ca0f341f55327f9a38b65990797b803145c74d13963ce8d8e2d8255,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,64,0,218,694,400,1580,runnable_basis_metadata_validated
PA26_cysp,gscdb137,true,7d016a5353c354f46c45f90908b491ce959c85ed6c95e45c880d2abc2f6f5d19,ffa65f440faaf482bc3b4c7fa199a579401d6dc5147e3056ecab32502f55e161,C;H;N;O;S,0,DEF2-QZVPPD,named_alias,def2-qzvppd,fcbb461546b098f790d960bb2ff2896dbc38d1825edacad8bc96e307e218bf60,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,549506526ca0f341f55327f9a38b65990797b803145c74d13963ce8d8e2d8255,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,64,0,229,727,419,1645,runnable_basis_metadata_validated
PA26_ethanol,gscdb137,true,b36cb8cca8de7ff75932d1ba36e42d0f220626cf6bbd55ecb116ac320599e688,c27ff2aca9732877c4c4b70eeb5e34a30ca91ae9cb7caa8c72fc642dc5129fa3,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,26,0,124,390,225,861,runnable_basis_metadata_validated
PA26_ethanolp,gscdb137,true,1aa1ee284fde6695a74f01fe31c1fb17c5bfdc8977610d91a2ba015496f75121,490878b2e338530737571d98e3cf84f41a5296b962e3f57b65f7adab80e10e37,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,26,0,135,423,244,926,runnable_basis_metadata_validated
PA26_gly,gscdb137,true,fa4582b974caeca1946d86e9bf43a14c01185de8b85b0b8bf4e99940579e8b6f,33d2b1a6b8247f6e34d6c2536032f5698c452a48447251172fa3bdadc42194bb,C;H;N;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,6f1af9f4e7c5b6293183ad0d7e4d6206ffc53fe19a2171a5b86114543d4e59be,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,b7bbf547f50431d6cf37e8526f676d59716daf3840a6539ae1d383af6e942846,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,40,0,152,486,280,1110,runnable_basis_metadata_validated
PA26_glyp,gscdb137,true,03b08ec9c32cbc1834f1005bd0a3286d0fe59b25215e2d41abeccd2905d875ef,aec78c1a869175d6e81c9e949c4d7a8386f8f6666d0077992ffe2e34686a6c43,C;H;N;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,6f1af9f4e7c5b6293183ad0d7e4d6206ffc53fe19a2171a5b86114543d4e59be,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,b7bbf547f50431d6cf37e8526f676d59716daf3840a6539ae1d383af6e942846,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,40,0,163,519,299,1175,runnable_basis_metadata_validated
PA26_h2,gscdb137,true,176b8c5be91db7b1899a87b1a83496c17ea2cb4c5174f32d9485a557ba5ef096,17ea2bfb326c4542692d2c87d8395dbe45ea0c8d5a1302a8088dc8e3886940b7,H,0,DEF2-QZVPPD,named_alias,def2-qzvppd,5d4e7cf0b2ffdda91e4769131b22258f5b3c4103e5c6a4b7cba12586ae1937ae,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,ef37ecb4b1a036fc25f4156a1fd54161c237fbb34ed17baf689fe08c2ce341bc,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,2,0,22,66,38,130,runnable_basis_metadata_validated
PA26_h2o,gscdb137,true,234882f2fb582d0cda173142fa9b5accea6e0cec03120b3f782719d002054043,ee60768b5f29bede7faeba84fa88d31d4d47ece00a1316e8f8ccad555a419076,H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,ef8f71dbe2a6b322929e0475ea6968fc00dfca478f006e34c81f0ba0831c6b40,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,25028e5807a7b1834406e0ddfb047a8c96ccb7770e819aa83a22c2551da2f7be,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,10,0,42,132,75,287,runnable_basis_metadata_validated
PA26_h2op,gscdb137,true,268ce941e07bf63a4bf68fd1e65b54110e775e32174a0563b4dd226d06228d98,05af52dfdbb42031358eaa31abbabb61dcce24eacd8b296212642dec4a5b4500,H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,ef8f71dbe2a6b322929e0475ea6968fc00dfca478f006e34c81f0ba0831c6b40,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,25028e5807a7b1834406e0ddfb047a8c96ccb7770e819aa83a22c2551da2f7be,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,10,0,53,165,94,352,runnable_basis_metadata_validated
PA26_h2p,gscdb137,true,d683295c723adbefbae819ea972d813b646157db2564f36e834fff37b52fe390,78ef2a5ed1c731fb4b300e9f1af2596b2118e56555780adcf82a2263c2b61275,H,0,DEF2-QZVPPD,named_alias,def2-qzvppd,5d4e7cf0b2ffdda91e4769131b22258f5b3c4103e5c6a4b7cba12586ae1937ae,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,ef37ecb4b1a036fc25f4156a1fd54161c237fbb34ed17baf689fe08c2ce341bc,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,2,0,33,99,57,195,runnable_basis_metadata_validated
PA26_h2s,gscdb137,true,89dad718cd6a536b03353dc83ee0b4e825e7a7263536bb33c3fb590979290765,dbd7b137b798e866c81da720869b68280a88383a04718c63754b5412f9571e46,H;S,0,DEF2-QZVPPD,named_alias,def2-qzvppd,32e9f7887ee6ced09f79ce10a37fa0cd186fa205ec9154a7740de5c298d1a957,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,78acdcff4818a5018a6fc3ecf62f0b801740fb8f627ee97ca08c4a1598a65d9f,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,18,0,47,145,83,313,runnable_basis_metadata_validated
PA26_h2sp,gscdb137,true,967e5b956c5043864bb601387f666b58ed0873dede354c28a1017d80eb01595c,c460154557e1aa8645f2876b7996263698fd3dd44cc5059c2a44a806be47991d,H;S,0,DEF2-QZVPPD,named_alias,def2-qzvppd,32e9f7887ee6ced09f79ce10a37fa0cd186fa205ec9154a7740de5c298d1a957,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,78acdcff4818a5018a6fc3ecf62f0b801740fb8f627ee97ca08c4a1598a65d9f,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,18,0,58,178,102,378,runnable_basis_metadata_validated
PA26_hcl,gscdb137,true,57cd1735d98741a1d6eed88bd10591f295c9d41bdde71197601d418642ec9ce1,6a85738dc451c32d4126569c2d0e346dd7f06ca4eafb66e222185a503023cda1,Cl;H,0,DEF2-QZVPPD,named_alias,def2-qzvppd,d14d62f300a836075d75c3a72512e150707fef52832bca761825d288c5e2dc48,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,b35fd5ca02b8adaa559cd9a2a9b6a6f9b875c12ad76aa0b7fc9701cf2253826f,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,18,0,36,112,64,248,runnable_basis_metadata_validated
PA26_hclp,gscdb137,true,306eb54e405379c04d315784df198e83afc9bc166c6c9fec1dbb5d6cd75edd83,5e0f0f15068c4bc845036d0fd1647d87027f345460c48c033e6410883651a1d4,Cl;H,0,DEF2-QZVPPD,named_alias,def2-qzvppd,d14d62f300a836075d75c3a72512e150707fef52832bca761825d288c5e2dc48,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,b35fd5ca02b8adaa559cd9a2a9b6a6f9b875c12ad76aa0b7fc9701cf2253826f,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,18,0,47,145,83,313,runnable_basis_metadata_validated
PA26_nh3,gscdb137,true,bce2662dd9644b3a539975bfda3bb13fa442d1445d32c0b466fd046c4cbf3662,d7576ff1b4d298e4c970b1dcca1f9ead2a207833018e0678407e7d901e6d0c0d,H;N,0,DEF2-QZVPPD,named_alias,def2-qzvppd,d9e0f86d93fda2b93b17c973c8769cdc7214178502017a190ebbd2a7dc1fceba,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,72083ab861ba0a32fe710b744dbdaca791c4b036b9d7a2649ca14383f13ecf30,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,10,0,52,162,94,352,runnable_basis_metadata_validated
PA26_nh3p,gscdb137,true,b9945e35fcdcafcc41190244e0c7b8b165edd27a73b5ab7f5b5fde56c77782a6,603df223a2c169d57daab18b72c2e55741eefea01063dcb3713f914e47402ff8,H;N,0,DEF2-QZVPPD,named_alias,def2-qzvppd,d9e0f86d93fda2b93b17c973c8769cdc7214178502017a190ebbd2a7dc1fceba,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,72083ab861ba0a32fe710b744dbdaca791c4b036b9d7a2649ca14383f13ecf30,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,10,0,63,195,113,417,runnable_basis_metadata_validated
PA26_p2,gscdb137,true,8d61fec8446c933da5ae62cc1a7e2fb29bf70b1eee01ab7cfaa8ded1defa31d5,1dc61d65018f29b775b630c4917a9f024892eb3d4a6d5463d96c4ce171edc238,C;H,0,DEF2-QZVPPD,named_alias,def2-qzvppd,e9f8d0ca4ca582236d4afc5400a7c50e17da9a66d39e93f4a546b151e1deadca,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,37be8f8e54d5e0bf1a1472dbff3d2525d2531103e5c4f187cf6161bdd9fe930a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,16,0,82,258,150,574,runnable_basis_metadata_validated
PA26_p2p,gscdb137,true,551fcd2e680b40061b323e3949d0d316f398b9170e1bc03e448f14168a01992d,91fbe631d02f8da6b6282d76c7d7ae04145f23911adf0fb035342c3157a874cc,C;H,0,DEF2-QZVPPD,named_alias,def2-qzvppd,e9f8d0ca4ca582236d4afc5400a7c50e17da9a66d39e93f4a546b151e1deadca,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,37be8f8e54d5e0bf1a1472dbff3d2525d2531103e5c4f187cf6161bdd9fe930a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,16,0,93,291,169,639,runnable_basis_metadata_validated
PA26_p4,gscdb137,true,8f16e6ec3564573bf6cbf429d8d854fc89c2f444fd5da3cffc90f96506780a8a,8f8c893d136efb2760ac59f1c112c12aed5c7e6eab8a8ec06ae4e0103cb19bcd,C;H,0,DEF2-QZVPPD,named_alias,def2-qzvppd,e9f8d0ca4ca582236d4afc5400a7c50e17da9a66d39e93f4a546b151e1deadca,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,37be8f8e54d5e0bf1a1472dbff3d2525d2531103e5c4f187cf6161bdd9fe930a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,30,0,142,450,262,1018,runnable_basis_metadata_validated
PA26_p4p,gscdb137,true,4c111305a446c717e83f66fcb38df88823adeda69092236b743e05b2c7cebf61,36d905d2cada6ff7c81dc3a8705e6d4eff7e6b0b2777669251799a1cd8561136,C;H,0,DEF2-QZVPPD,named_alias,def2-qzvppd,e9f8d0ca4ca582236d4afc5400a7c50e17da9a66d39e93f4a546b151e1deadca,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,37be8f8e54d5e0bf1a1472dbff3d2525d2531103e5c4f187cf6161bdd9fe930a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,30,0,153,483,281,1083,runnable_basis_metadata_validated
PA26_p6,gscdb137,true,8bce2efd255e5d80243be98e2457be0ccc84290463a1360d5fc7d16294dbf48f,128c607d3d9be8667bcdff93d99def5f4bbfa7597b60a95b74db6c6c777fa1f2,C;H,0,DEF2-QZVPPD,named_alias,def2-qzvppd,e9f8d0ca4ca582236d4afc5400a7c50e17da9a66d39e93f4a546b151e1deadca,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,37be8f8e54d5e0bf1a1472dbff3d2525d2531103e5c4f187cf6161bdd9fe930a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,44,0,202,642,374,1462,runnable_basis_metadata_validated
PA26_p6p,gscdb137,true,24d8f2f9e192340e4683ca432ffeeb12a8478c7b381c5a23b33e57edfba18fb8,b8bf474d0570e8620daec91ba2fffcb4062a11c4f163b2236f9f0f5156c221a2,C;H,0,DEF2-QZVPPD,named_alias,def2-qzvppd,e9f8d0ca4ca582236d4afc5400a7c50e17da9a66d39e93f4a546b151e1deadca,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,37be8f8e54d5e0bf1a1472dbff3d2525d2531103e5c4f187cf6161bdd9fe930a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,44,0,213,675,393,1527,runnable_basis_metadata_validated
PA26_p8,gscdb137,true,94ec9aa0fd01f5cc273eced4e94447d3cc5c2213ae887d03c14a76b84ce41cd9,678014753a76db115f70e999fbf55af53b21c0ecf0576d7abca8b8917a9d406c,C;H,0,DEF2-QZVPPD,named_alias,def2-qzvppd,e9f8d0ca4ca582236d4afc5400a7c50e17da9a66d39e93f4a546b151e1deadca,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,37be8f8e54d5e0bf1a1472dbff3d2525d2531103e5c4f187cf6161bdd9fe930a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,58,0,262,834,486,1906,runnable_basis_metadata_validated
PA26_p8p,gscdb137,true,397faaa747050ee0a3c148441dc12a4d30f814248bac0a7f3110766076a1d8dc,66f5635296b97ec9028041042634e8f367984e86252d03965acf2e51e18e5eae,C;H,0,DEF2-QZVPPD,named_alias,def2-qzvppd,e9f8d0ca4ca582236d4afc5400a7c50e17da9a66d39e93f4a546b151e1deadca,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,37be8f8e54d5e0bf1a1472dbff3d2525d2531103e5c4f187cf6161bdd9fe930a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,58,0,273,867,505,1971,runnable_basis_metadata_validated
PA26_ph3,gscdb137,true,68c62bbb6b964494091ad3d3018f661d265e74a464c7c004d9df707740102d9c,bcffcdb75b3523a73c35e1188a104e0f476955b33699d451fe1a1ca266333022,H;P,0,DEF2-QZVPPD,named_alias,def2-qzvppd,c6071bcf64bdfcbd068b265242aabda0773d76a77a190816f438baf161173e3f,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,17b7601e71805a27d07767f39c4945c7c2c4fe4bf4d147febfd7d180306107fc,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,18,0,57,175,102,378,runnable_basis_metadata_validated
PA26_ph3p,gscdb137,true,f85df9b67d35ab8839fffc0c071887473b67ab7485d69823a52fa93b251f429f,bd61a32fa7b847212aeb1efeac6071850374c83524e8214f558594ed28b4bf3c,H;P,0,DEF2-QZVPPD,named_alias,def2-qzvppd,c6071bcf64bdfcbd068b265242aabda0773d76a77a190816f438baf161173e3f,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,17b7601e71805a27d07767f39c4945c7c2c4fe4bf4d147febfd7d180306107fc,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,18,0,68,208,121,443,runnable_basis_metadata_validated
PA26_phenol,gscdb137,true,e90aa84ed4292ab510a539c750e1378069f7e3a02632ac9e7c0c33bed36d72be,4a845b421b15e5c5d972dbeb0c029128a962189f82c202f16ba91e4b5b4b62f7,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,50,0,200,642,373,1489,runnable_basis_metadata_validated
PA26_phenolp,gscdb137,true,f4d3a31fbdffc25be1a05751541b2c243fa14c24095e9839ce9d8979048b4622,9f29eb8745f6ecb21e71392b549d507ca06c972503e8481f83a7d5e154f164fc,C;H;O,0,DEF2-QZVPPD,named_alias,def2-qzvppd,09e7bd04c00d04a2aa46c0956da8ab8952a7d25564451eb0c6481df7eaf20ebb,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,50,0,211,675,392,1554,runnable_basis_metadata_validated
PA26_phosphapyrrol,gscdb137,true,4142faba12c238f521655b8b94c974aff66384d2ad80acd786d2fc08570f46b3,7b998f26eccc2ee988672982990e0070556342452b7e3e02d1b808f4c96676a4,C;H;P,0,DEF2-QZVPPD,named_alias,def2-qzvppd,6ec6b1bfe26a4b88c80824e472933bac7ce30b9a329b8a09805637055b836cec,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,6b8c3f50d191420d82256a18545a97830d1eef39f0f4b10eab65daa415b5dbf9,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,44,0,155,493,288,1136,runnable_basis_metadata_validated
PA26_phosphapyrrolp,gscdb137,true,15d1182c23fb5510f0bef5d83e51cbb32c11b7e532667f0337a930d430bcd3fd,918b79ba4f21af71b0f20c10d81b51b0f57eafdb61502c68fd61c2e583dedae9,C;H;P,0,DEF2-QZVPPD,named_alias,def2-qzvppd,6ec6b1bfe26a4b88c80824e472933bac7ce30b9a329b8a09805637055b836cec,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,6b8c3f50d191420d82256a18545a97830d1eef39f0f4b10eab65daa415b5dbf9,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,44,0,166,526,307,1201,runnable_basis_metadata_validated
PA26_si2h6,gscdb137,true,f0faa39f55ce2dd14491759a2f9b22f293ef4d105be74d918bb06508f8eca136,2838e4402b4a59ca2aaab6359bcb7e8fa07b7745f5e16266c06b03d2cc9c83de,H;Si,0,DEF2-QZVPPD,named_alias,def2-qzvppd,de3e1c7ddf050e1031d330800bd93f05fdf828eed8ab6adb6ef0f649770cf2bf,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,61a5ed1a20008d443d2a2e72e5f3f905dde44fa21b5cfb0131e483256b7ed6a1,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,34,0,114,350,204,756,runnable_basis_metadata_validated
PA26_si2h6p,gscdb137,true,946e5ac76ba6929f090eb732c2c95e886b1f9fdff5ed826065cc85e96881307e,e338d2e9d2823cc763a4e0a6dfbb054a26843fc9b5992a05a6f3d472d92173d3,H;Si,0,DEF2-QZVPPD,named_alias,def2-qzvppd,de3e1c7ddf050e1031d330800bd93f05fdf828eed8ab6adb6ef0f649770cf2bf,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,61a5ed1a20008d443d2a2e72e5f3f905dde44fa21b5cfb0131e483256b7ed6a1,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,34,0,125,383,223,821,runnable_basis_metadata_validated
PA26_sih4,gscdb137,true,6a70e892b5103aeaa9b7344ee3ec6cfe65c50b8f39115ee293a2f650cb50485d,387e05009a72147c78b2e04d1d5a42257f23141e7c90013543f084432cc0a071,H;Si,0,DEF2-QZVPPD,named_alias,def2-qzvppd,de3e1c7ddf050e1031d330800bd93f05fdf828eed8ab6adb6ef0f649770cf2bf,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,61a5ed1a20008d443d2a2e72e5f3f905dde44fa21b5cfb0131e483256b7ed6a1,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,18,0,68,208,121,443,runnable_basis_metadata_validated
