species,scope,gscdb137_dataset_count,gscdb137_datasets,gscdb137_reaction_uses,auxiliary_dataset_count,auxiliary_datasets,auxiliary_reaction_uses,charge,multiplicity,atom_count,basis,aux_basis_corr,scf_algorithm,xc_grid,num_basis,num_pairs,qchem_input,primary_orbital_dir,primary_qarchive,working_orbital_dir,working_qarchive,working_staged_ok
BH9_09_6P,gscdb137,1,BH876,1,0,,0,-1,1,16,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,669,201356,qchem_inputs/BH9_09_6P.in,True,True,True,True,True
BH9_09_6R1,gscdb137,1,BH876,1,0,,0,0,1,7,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,291,41499,qchem_inputs/BH9_09_6R1.in,True,True,True,True,True
BH9_09_6R2,gscdb137,1,BH876,1,0,,0,-1,1,9,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,378,69747,qchem_inputs/BH9_09_6R2.in,True,True,True,True,True
BH9_09_6TS,gscdb137,1,BH876,2,0,,0,-1,1,16,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,669,195343,qchem_inputs/BH9_09_6TS.in,True,True,True,True,True
BH9_09_7P,gscdb137,1,BH876,1,0,,0,-1,1,20,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,843,279213,qchem_inputs/BH9_09_7P.in,True,True,True,True,True
BH9_09_7R1,gscdb137,1,BH876,1,0,,0,0,1,11,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,465,100705,qchem_inputs/BH9_09_7R1.in,True,True,True,True,True
BH9_09_7R2,gscdb137,1,BH876,1,0,,0,-1,1,9,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,378,69747,qchem_inputs/BH9_09_7R2.in,True,True,True,True,True
BH9_09_7TS,gscdb137,1,BH876,2,0,,0,-1,1,20,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,843,263771,qchem_inputs/BH9_09_7TS.in,True,True,True,True,True
BH9_09_8P,gscdb137,1,BH876,1,0,,0,-1,1,20,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,843,264884,qchem_inputs/BH9_09_8P.in,True,True,True,True,True
BH9_09_8R1,gscdb137,1,BH876,1,0,,0,0,1,11,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,465,99689,qchem_inputs/BH9_09_8R1.in,True,True,True,True,True
BH9_09_8R2,gscdb137,1,BH876,1,0,,0,-1,1,9,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,378,69747,qchem_inputs/BH9_09_8R2.in,True,True,True,True,True
BH9_09_8TS,gscdb137,1,BH876,2,0,,0,-1,1,20,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,843,258713,qchem_inputs/BH9_09_8TS.in,True,True,True,True,True
BH9_09_9P,gscdb137,1,BH876,1,0,,0,-1,1,20,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,843,293134,qchem_inputs/BH9_09_9P.in,True,True,True,True,True
BH9_09_9R1,gscdb137,1,BH876,1,0,,0,0,1,11,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,465,99689,qchem_inputs/BH9_09_9R1.in,True,True,True,True,True
BH9_09_9R2,gscdb137,1,BH876,1,0,,0,-1,1,9,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,378,69747,qchem_inputs/BH9_09_9R2.in,True,True,True,True,True
BH9_09_9TS,gscdb137,1,BH876,2,0,,0,-1,1,20,def2-QZVPP,rimp2-def2-QZVPPD,GDM,000099000590,843,278936,qchem_inputs/BH9_09_9TS.in,True,True,True,True,True
BHDIV10_ed1,gscdb137,1,BHDIV7,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,777,263023,qchem_inputs/BHDIV10_ed1.in,True,True,True,True,True
BHDIV10_ed10,gscdb137,1,BHDIV7,1,0,,0,0,1,6,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,288,41570,qchem_inputs/BHDIV10_ed10.in,True,True,True,True,True
BHDIV10_ed3,gscdb137,1,BHDIV7,1,0,,0,0,1,23,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1065,505445,qchem_inputs/BHDIV10_ed3.in,True,True,True,True,True
BHDIV10_ed4,gscdb137,1,BHDIV7,1,0,,0,0,1,11,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,453,88188,qchem_inputs/BHDIV10_ed4.in,True,True,True,True,True
BHDIV10_ed5,gscdb137,1,BHDIV7,1,0,,0,0,1,10,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,403,62226,qchem_inputs/BHDIV10_ed5.in,True,True,True,True,True
BHDIV10_ed6,gscdb137,1,BHDIV7,1,0,,0,0,1,11,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,532,109111,qchem_inputs/BHDIV10_ed6.in,True,True,True,True,True
BHDIV10_ed7,gscdb137,1,BHDIV7,1,0,,0,0,1,18,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,895,328546,qchem_inputs/BHDIV10_ed7.in,True,True,True,True,True
BHDIV10_ts1,gscdb137,1,BHDIV7,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,777,265300,qchem_inputs/BHDIV10_ts1.in,True,True,True,True,True
BHDIV10_ts10,gscdb137,1,BHDIV7,1,0,,0,0,1,6,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,288,42071,qchem_inputs/BHDIV10_ts10.in,True,True,True,True,True
BHDIV10_ts3,gscdb137,1,BHDIV7,1,0,,0,0,1,23,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1065,500190,qchem_inputs/BHDIV10_ts3.in,True,True,True,True,True
BHDIV10_ts4,gscdb137,1,BHDIV7,1,0,,0,0,1,11,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,453,100462,qchem_inputs/BHDIV10_ts4.in,True,True,True,True,True
BHDIV10_ts5,gscdb137,1,BHDIV7,1,0,,0,0,1,10,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,403,71225,qchem_inputs/BHDIV10_ts5.in,True,True,True,True,True
BHDIV10_ts6,gscdb137,1,BHDIV7,1,0,,0,0,1,11,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,532,123819,qchem_inputs/BHDIV10_ts6.in,True,True,True,True,True
BHDIV10_ts7,gscdb137,1,BHDIV7,1,0,,0,0,1,18,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,895,346351,qchem_inputs/BHDIV10_ts7.in,True,True,True,True,True
BHPERI_00r,gscdb137,1,BHPERI11,7,0,,0,0,1,6,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,258,33789,qchem_inputs/BHPERI_00r.in,True,True,True,True,True
BHPERI_02r,gscdb137,1,BHPERI11,1,0,,0,0,1,11,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,513,129000,qchem_inputs/BHPERI_02r.in,True,True,True,True,True
BHPERI_02ts,gscdb137,1,BHPERI11,1,0,,0,0,1,17,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,771,283317,qchem_inputs/BHPERI_02ts.in,True,True,True,True,True
BHPERI_03r,gscdb137,1,BHPERI11,1,0,,0,0,1,11,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,526,132233,qchem_inputs/BHPERI_03r.in,True,True,True,True,True
BHPERI_03ts,gscdb137,1,BHPERI11,1,0,,0,0,1,17,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,784,287524,qchem_inputs/BHPERI_03ts.in,True,True,True,True,True
BHPERI_04r,gscdb137,1,BHPERI11,1,0,,0,0,1,9,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,450,99887,qchem_inputs/BHPERI_04r.in,True,True,True,True,True
BHPERI_04ts,gscdb137,1,BHPERI11,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,708,240572,qchem_inputs/BHPERI_04ts.in,True,True,True,True,True
BHPERI_05r,gscdb137,1,BHPERI11,1,0,,0,0,1,10,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,480,113364,qchem_inputs/BHPERI_05r.in,True,True,True,True,True
BHPERI_06ts,gscdb137,1,BHPERI11,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,738,261483,qchem_inputs/BHPERI_06ts.in,True,True,True,True,True
BHPERI_07r,gscdb137,1,BHPERI11,2,0,,0,0,1,10,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,493,118078,qchem_inputs/BHPERI_07r.in,True,True,True,True,True
BHPERI_07ts,gscdb137,1,BHPERI11,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,751,266540,qchem_inputs/BHPERI_07ts.in,True,True,True,True,True
BHPERI_08ts,gscdb137,1,BHPERI11,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,751,267806,qchem_inputs/BHPERI_08ts.in,True,True,True,True,True
BHPERI_09r,gscdb137,1,BHPERI11,1,0,,0,0,1,9,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,463,105016,qchem_inputs/BHPERI_09r.in,True,True,True,True,True
BHPERI_09ts,gscdb137,1,BHPERI11,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,721,248877,qchem_inputs/BHPERI_09ts.in,True,True,True,True,True
BHPERI_1-3-Cyclopentadiene,gscdb137,1,BHPERI11,2,0,,0,0,1,11,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,513,128900,qchem_inputs/BHPERI_1-3-Cyclopentadiene.in,True,True,True,True,True
BHPERI_Cis-triscyclopropacyclohexane,gscdb137,1,BHPERI11,1,0,,0,0,1,21,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,963,426750,qchem_inputs/BHPERI_Cis-triscyclopropacyclohexane.in,True,True,True,True,True
BHPERI_Ethylene,gscdb137,1,BHPERI11,1,0,,0,0,1,6,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,258,33789,qchem_inputs/BHPERI_Ethylene.in,True,True,True,True,True
BHPERI_TS11,gscdb137,1,BHPERI11,1,0,,0,0,1,22,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1026,477546,qchem_inputs/BHPERI_TS11.in,True,True,True,True,True
BHPERI_TS3,gscdb137,1,BHPERI11,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,768,268012,qchem_inputs/BHPERI_TS3.in,True,True,True,True,True
BHPERI_TS8,gscdb137,1,BHPERI11,1,0,,0,0,1,17,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,771,282957,qchem_inputs/BHPERI_TS8.in,True,True,True,True,True
BHPERI_TS9,gscdb137,1,BHPERI11,1,0,,0,0,1,21,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,963,424035,qchem_inputs/BHPERI_TS9.in,True,True,True,True,True
BHPERI_ortho-xylylene,gscdb137,1,BHPERI11,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,768,265191,qchem_inputs/BHPERI_ortho-xylylene.in,True,True,True,True,True
BHROT27_acetamide_RC,gscdb137,1,BHROT27,2,0,,0,0,1,9,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,420,86797,qchem_inputs/BHROT27_acetamide_RC.in,True,True,True,True,True
BHROT27_acetamide_TS1,gscdb137,1,BHROT27,1,0,,0,0,1,9,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,420,87389,qchem_inputs/BHROT27_acetamide_TS1.in,True,True,True,True,True
BHROT27_acetamide_TS2,gscdb137,1,BHROT27,1,0,,0,0,1,9,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,420,86929,qchem_inputs/BHROT27_acetamide_TS2.in,True,True,True,True,True
BHROT27_bifuran_TS,gscdb137,1,BHROT27,2,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,834,294089,qchem_inputs/BHROT27_bifuran_TS.in,True,True,True,True,True
BHROT27_bifuran_anti,gscdb137,1,BHROT27,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,834,294422,qchem_inputs/BHROT27_bifuran_anti.in,True,True,True,True,True
BHROT27_bifuran_syn,gscdb137,1,BHROT27,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,834,294061,qchem_inputs/BHROT27_bifuran_syn.in,True,True,True,True,True
BHROT27_biphenyl,gscdb137,1,BHROT27,1,0,,0,0,1,22,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1086,474428,qchem_inputs/BHROT27_biphenyl.in,True,True,True,True,True
BHROT27_biphenyl_TS,gscdb137,1,BHROT27,1,0,,0,0,1,22,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1086,472242,qchem_inputs/BHROT27_biphenyl_TS.in,True,True,True,True,True
BHROT27_bithiophene_TS,gscdb137,1,BHROT27,2,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,860,310362,qchem_inputs/BHROT27_bithiophene_TS.in,True,True,True,True,True
BHROT27_bithiophene_anti,gscdb137,1,BHROT27,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,860,310223,qchem_inputs/BHROT27_bithiophene_anti.in,True,True,True,True,True
BHROT27_bithiophene_syn,gscdb137,1,BHROT27,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,860,310560,qchem_inputs/BHROT27_bithiophene_syn.in,True,True,True,True,True
BHROT27_butadiene_TS,gscdb137,1,BHROT27,2,0,,0,0,1,10,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,450,97439,qchem_inputs/BHROT27_butadiene_TS.in,True,True,True,True,True
BHROT27_butadiene_scis,gscdb137,1,BHROT27,1,0,,0,0,1,10,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,450,98000,qchem_inputs/BHROT27_butadiene_scis.in,True,True,True,True,True
BHROT27_butadiene_strans,gscdb137,1,BHROT27,1,0,,0,0,1,10,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,450,96290,qchem_inputs/BHROT27_butadiene_strans.in,True,True,True,True,True
BHROT27_ethane_ecl,gscdb137,1,BHROT27,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,324,53224,qchem_inputs/BHROT27_ethane_ecl.in,True,True,True,True,True
BHROT27_ethane_st,gscdb137,1,BHROT27,1,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,324,53089,qchem_inputs/BHROT27_ethane_st.in,True,True,True,True,True
BHROT27_ethylthiourea_0,gscdb137,1,BHROT27,2,0,,0,0,1,14,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,658,196531,qchem_inputs/BHROT27_ethylthiourea_0.in,True,True,True,True,True
BHROT27_ethylthiourea_180,gscdb137,1,BHROT27,2,0,,0,0,1,14,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,658,194151,qchem_inputs/BHROT27_ethylthiourea_180.in,True,True,True,True,True
BHROT27_ethylthiourea_TS1,gscdb137,1,BHROT27,2,0,,0,0,1,14,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,658,195643,qchem_inputs/BHROT27_ethylthiourea_TS1.in,True,True,True,True,True
BHROT27_ethylthiourea_TS2,gscdb137,1,BHROT27,2,0,,0,0,1,14,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,658,197134,qchem_inputs/BHROT27_ethylthiourea_TS2.in,True,True,True,True,True
BHROT27_h2o2,gscdb137,1,BHROT27,2,0,,0,0,1,4,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,198,20065,qchem_inputs/BHROT27_h2o2.in,True,True,True,True,True
BHROT27_h2o2_cis,gscdb137,1,BHROT27,1,0,,0,0,1,4,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,198,20065,qchem_inputs/BHROT27_h2o2_cis.in,True,True,True,True,True
BHROT27_h2o2_trans,gscdb137,1,BHROT27,1,0,,0,0,1,4,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,198,20065,qchem_inputs/BHROT27_h2o2_trans.in,True,True,True,True,True
BHROT27_h2s2,gscdb137,1,BHROT27,2,0,,0,0,1,4,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,224,25354,qchem_inputs/BHROT27_h2s2.in,True,True,True,True,True
BHROT27_h2s2_cis,gscdb137,1,BHROT27,1,0,,0,0,1,4,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,224,25393,qchem_inputs/BHROT27_h2s2_cis.in,True,True,True,True,True
BHROT27_h2s2_trans,gscdb137,1,BHROT27,1,0,,0,0,1,4,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,224,25192,qchem_inputs/BHROT27_h2s2_trans.in,True,True,True,True,True
BHROT27_methanol_ecl,gscdb137,1,BHROT27,1,0,,0,0,1,6,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,261,34660,qchem_inputs/BHROT27_methanol_ecl.in,True,True,True,True,True
BHROT27_methanol_st,gscdb137,1,BHROT27,1,0,,0,0,1,6,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,261,34660,qchem_inputs/BHROT27_methanol_st.in,True,True,True,True,True
BHROT27_methylamine_ecl,gscdb137,1,BHROT27,1,0,,0,0,1,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,291,43004,qchem_inputs/BHROT27_methylamine_ecl.in,True,True,True,True,True
BHROT27_methylamine_st,gscdb137,1,BHROT27,1,0,,0,0,1,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,291,43001,qchem_inputs/BHROT27_methylamine_st.in,True,True,True,True,True
BHROT27_n2h4_ecl1,gscdb137,1,BHROT27,1,0,,0,0,1,6,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,258,33875,qchem_inputs/BHROT27_n2h4_ecl1.in,True,True,True,True,True
BHROT27_n2h4_ecl2,gscdb137,1,BHROT27,1,0,,0,0,1,6,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,258,33875,qchem_inputs/BHROT27_n2h4_ecl2.in,True,True,True,True,True
BHROT27_n2h4_st1,gscdb137,1,BHROT27,2,0,,0,0,1,6,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,258,33875,qchem_inputs/BHROT27_n2h4_st1.in,True,True,True,True,True
BHROT27_nh2oh_ecl,gscdb137,1,BHROT27,2,0,,0,0,1,5,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,228,26520,qchem_inputs/BHROT27_nh2oh_ecl.in,True,True,True,True,True
BHROT27_nh2oh_st1,gscdb137,1,BHROT27,1,0,,0,0,1,5,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,228,26520,qchem_inputs/BHROT27_nh2oh_st1.in,True,True,True,True,True
BHROT27_nh2oh_st2,gscdb137,1,BHROT27,1,0,,0,0,1,5,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,228,26520,qchem_inputs/BHROT27_nh2oh_st2.in,True,True,True,True,True
BHROT27_tmethane_0,gscdb137,1,BHROT27,1,0,,0,0,1,20,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,840,325156,qchem_inputs/BHROT27_tmethane_0.in,True,True,True,True,True
BHROT27_tmethane_120,gscdb137,1,BHROT27,2,0,,0,0,1,20,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,840,323445,qchem_inputs/BHROT27_tmethane_120.in,True,True,True,True,True
BHROT27_tmethane_180,gscdb137,1,BHROT27,1,0,,0,0,1,20,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,840,324395,qchem_inputs/BHROT27_tmethane_180.in,True,True,True,True,True
BHROT27_tmethane_60,gscdb137,1,BHROT27,2,0,,0,0,1,20,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,840,326042,qchem_inputs/BHROT27_tmethane_60.in,True,True,True,True,True
BSR36_c1,gscdb137,1,BSR36,1,0,,0,0,1,26,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1158,615516,qchem_inputs/BSR36_c1.in,True,True,True,True,True
BSR36_c2,gscdb137,1,BSR36,1,0,,0,0,1,32,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1416,865817,qchem_inputs/BSR36_c2.in,True,True,True,True,True
BSR36_c2h6,gscdb137,1,BSR36,36,0,,0,0,1,8,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,324,53089,qchem_inputs/BSR36_c2h6.in,True,True,True,True,True
BSR36_c3,gscdb137,1,BSR36,1,0,,0,0,1,32,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1416,878280,qchem_inputs/BSR36_c3.in,True,True,True,True,True
BSR36_c4,gscdb137,1,BSR36,1,0,,0,0,1,38,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1674,1146742,qchem_inputs/BSR36_c4.in,True,True,True,True,True
BSR36_c5,gscdb137,1,BSR36,1,0,,0,0,1,34,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1542,1030471,qchem_inputs/BSR36_c5.in,True,True,True,True,True
BSR36_ch4,gscdb137,1,BSR36,36,0,,0,0,1,5,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,195,19452,qchem_inputs/BSR36_ch4.in,True,True,True,True,True
BSR36_h1,gscdb137,1,BSR36,1,0,,0,0,1,20,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,840,326540,qchem_inputs/BSR36_h1.in,True,True,True,True,True
BSR36_h10,gscdb137,1,BSR36,1,0,,0,0,1,23,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,969,414625,qchem_inputs/BSR36_h10.in,True,True,True,True,True
BSR36_h11,gscdb137,1,BSR36,1,0,,0,0,1,23,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,969,428163,qchem_inputs/BSR36_h11.in,True,True,True,True,True
BSR36_h12,gscdb137,1,BSR36,1,0,,0,0,1,23,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,969,425925,qchem_inputs/BSR36_h12.in,True,True,True,True,True
BSR36_h13,gscdb137,1,BSR36,1,0,,0,0,1,23,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,969,396292,qchem_inputs/BSR36_h13.in,True,True,True,True,True
BSR36_h14,gscdb137,1,BSR36,1,0,,0,0,1,23,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,969,406989,qchem_inputs/BSR36_h14.in,True,True,True,True,True
BSR36_h15,gscdb137,1,BSR36,1,0,,0,0,1,26,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1098,543091,qchem_inputs/BSR36_h15.in,True,True,True,True,True
BSR36_h2,gscdb137,1,BSR36,1,0,,0,0,1,20,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,840,311057,qchem_inputs/BSR36_h2.in,True,True,True,True,True
BSR36_h3,gscdb137,1,BSR36,1,0,,0,0,1,20,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,840,327989,qchem_inputs/BSR36_h3.in,True,True,True,True,True
BSR36_h4,gscdb137,1,BSR36,1,0,,0,0,1,20,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,840,315616,qchem_inputs/BSR36_h4.in,True,True,True,True,True
BSR36_h5,gscdb137,1,BSR36,1,0,,0,0,1,20,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,840,296548,qchem_inputs/BSR36_h5.in,True,True,True,True,True
BSR36_h6,gscdb137,1,BSR36,1,0,,0,0,1,23,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,969,372246,qchem_inputs/BSR36_h6.in,True,True,True,True,True
BSR36_h7,gscdb137,1,BSR36,1,0,,0,0,1,23,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,969,409069,qchem_inputs/BSR36_h7.in,True,True,True,True,True
BSR36_h8,gscdb137,1,BSR36,1,0,,0,0,1,23,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,969,389913,qchem_inputs/BSR36_h8.in,True,True,True,True,True
BSR36_h9,gscdb137,1,BSR36,1,0,,0,0,1,23,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,969,411698,qchem_inputs/BSR36_h9.in,True,True,True,True,True
BSR36_r1,gscdb137,1,BSR36,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,645,202939,qchem_inputs/BSR36_r1.in,True,True,True,True,True
BSR36_r10,gscdb137,1,BSR36,1,0,,0,0,1,28,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1224,649686,qchem_inputs/BSR36_r10.in,True,True,True,True,True
BSR36_r11,gscdb137,1,BSR36,1,0,,0,0,1,28,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1224,670499,qchem_inputs/BSR36_r11.in,True,True,True,True,True
BSR36_r12,gscdb137,1,BSR36,1,0,,0,0,1,28,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1224,641076,qchem_inputs/BSR36_r12.in,True,True,True,True,True
BSR36_r13,gscdb137,1,BSR36,1,0,,0,0,1,28,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1224,640143,qchem_inputs/BSR36_r13.in,True,True,True,True,True
BSR36_r14,gscdb137,1,BSR36,1,0,,0,0,1,28,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1224,653291,qchem_inputs/BSR36_r14.in,True,True,True,True,True
BSR36_r15,gscdb137,1,BSR36,1,0,,0,0,1,34,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1482,861555,qchem_inputs/BSR36_r15.in,True,True,True,True,True
BSR36_r16,gscdb137,1,BSR36,1,0,,0,0,1,36,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1548,824502,qchem_inputs/BSR36_r16.in,True,True,True,True,True
BSR36_r2,gscdb137,1,BSR36,1,0,,0,0,1,18,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,774,284850,qchem_inputs/BSR36_r2.in,True,True,True,True,True
BSR36_r3,gscdb137,1,BSR36,1,0,,0,0,1,18,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,774,280621,qchem_inputs/BSR36_r3.in,True,True,True,True,True
BSR36_r4,gscdb137,1,BSR36,1,0,,0,0,1,21,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,903,372327,qchem_inputs/BSR36_r4.in,True,True,True,True,True
BSR36_r5,gscdb137,1,BSR36,1,0,,0,0,1,21,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,903,378453,qchem_inputs/BSR36_r5.in,True,True,True,True,True
BSR36_r6,gscdb137,1,BSR36,1,0,,0,0,1,21,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,903,366707,qchem_inputs/BSR36_r6.in,True,True,True,True,True
BSR36_r7,gscdb137,1,BSR36,1,0,,0,0,1,21,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,903,377608,qchem_inputs/BSR36_r7.in,True,True,True,True,True
