reaction,dataset,scope,coefficient_fitting,model_selection,overfitting_diagnostic,final_assessment,objective_weight,stoichiometric_species_count
PNICO23_4,PNICO23,gscdb137,false,true,false,false,,3
PNICO23_5,PNICO23,gscdb137,false,true,false,false,,3
PNICO23_6,PNICO23,gscdb137,false,true,false,false,,3
PNICO23_7,PNICO23,gscdb137,false,true,false,false,,3
PNICO23_8,PNICO23,gscdb137,false,true,false,false,,3
PNICO23_9,PNICO23,gscdb137,false,true,false,false,,3
PNICO23_10,PNICO23,gscdb137,false,true,false,false,,3
PNICO23_11,PNICO23,gscdb137,false,true,false,false,,3
PNICO23_12,PNICO23,gscdb137,false,true,false,false,,3
PNICO23_13,PNICO23,gscdb137,false,true,false,false,,3
PNICO23_14,PNICO23,gscdb137,false,true,false,false,,3
PNICO23_15,PNICO23,gscdb137,false,true,false,false,,3
PNICO23_16,PNICO23,gscdb137,false,true,false,false,,3
PNICO23_17,PNICO23,gscdb137,false,true,false,false,,3
PNICO23_18,PNICO23,gscdb137,false,true,false,false,,3
PNICO23_19,PNICO23,gscdb137,false,true,false,false,,3
PNICO23_20,PNICO23,gscdb137,false,true,false,false,,3
PNICO23_21,PNICO23,gscdb137,false,true,false,false,,3
PNICO23_22,PNICO23,gscdb137,false,true,false,false,,3
PNICO23_23,PNICO23,gscdb137,false,true,false,false,,3
PX13_1,PX9,gscdb137,true,true,false,false,20,2
PX13_2,PX9,gscdb137,true,true,false,false,20,2
PX13_4,PX9,gscdb137,true,true,false,false,20,2
PX13_5,PX9,gscdb137,true,true,false,false,20,2
PX13_7,PX9,gscdb137,true,true,false,false,20,2
PX13_8,PX9,gscdb137,true,true,false,false,20,2
PX13_9,PX9,gscdb137,true,true,false,false,20,2
PX13_10,PX9,gscdb137,true,true,false,false,20,2
PX13_13,PX9,gscdb137,true,true,false,false,20,2
Pentane14_1,Pentane13,gscdb137,false,true,false,false,,2
Pentane14_2,Pentane13,gscdb137,false,true,false,false,,2
Pentane14_3,Pentane13,gscdb137,false,true,false,false,,2
Pentane14_4,Pentane13,gscdb137,false,true,false,false,,2
Pentane14_5,Pentane13,gscdb137,false,true,false,false,,2
Pentane14_6,Pentane13,gscdb137,false,true,false,false,,2
Pentane14_7,Pentane13,gscdb137,false,true,false,false,,2
Pentane14_8,Pentane13,gscdb137,false,true,false,false,,2
Pentane14_9,Pentane13,gscdb137,false,true,false,false,,2
Pentane14_10,Pentane13,gscdb137,false,true,false,false,,2
Pentane14_11,Pentane13,gscdb137,false,true,false,false,,2
Pentane14_12,Pentane13,gscdb137,false,true,false,false,,2
Pentane14_13,Pentane13,gscdb137,false,true,false,false,,2
PlatonicHD6_1,PlatonicRE18,gscdb137,false,true,false,false,,3
PlatonicHD6_2,PlatonicRE18,gscdb137,false,true,false,false,,3
PlatonicHD6_3,PlatonicRE18,gscdb137,false,true,false,false,,3
PlatonicHD6_4,PlatonicRE18,gscdb137,false,true,false,false,,3
PlatonicHD6_5,PlatonicRE18,gscdb137,false,true,false,false,,3
PlatonicHD6_6,PlatonicRE18,gscdb137,false,true,false,false,,3
PlatonicID6_1,PlatonicRE18,gscdb137,false,true,false,false,,3
PlatonicID6_2,PlatonicRE18,gscdb137,false,true,false,false,,3
PlatonicID6_3,PlatonicRE18,gscdb137,false,true,false,false,,3
PlatonicID6_4,PlatonicRE18,gscdb137,false,true,false,false,,3
PlatonicID6_5,PlatonicRE18,gscdb137,false,true,false,false,,3
PlatonicID6_6,PlatonicRE18,gscdb137,false,true,false,false,,3
PlatonicIG6_1,PlatonicRE18,gscdb137,false,true,false,false,,3
PlatonicIG6_2,PlatonicRE18,gscdb137,false,true,false,false,,3
PlatonicIG6_3,PlatonicRE18,gscdb137,false,true,false,false,,3
PlatonicIG6_4,PlatonicRE18,gscdb137,false,true,false,false,,3
PlatonicIG6_5,PlatonicRE18,gscdb137,false,true,false,false,,3
PlatonicIG6_6,PlatonicRE18,gscdb137,false,true,false,false,,3
PlatonicTAE6_1,PlatonicTAE6,gscdb137,false,true,false,false,,3
PlatonicTAE6_2,PlatonicTAE6,gscdb137,false,true,false,false,,3
PlatonicTAE6_3,PlatonicTAE6,gscdb137,false,true,false,false,,3
PlatonicTAE6_4,PlatonicTAE6,gscdb137,false,true,false,false,,3
PlatonicTAE6_5,PlatonicTAE6,gscdb137,false,true,false,false,,3
PlatonicTAE6_6,PlatonicTAE6,gscdb137,false,true,false,false,,3
Pol130_1,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_2,Pol130,gscdb137,false,true,false,false,,3
Pol130_3,Pol130,gscdb137,false,true,false,false,,3
Pol130_4,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_5,Pol130,gscdb137,false,true,false,false,,3
Pol130_6,Pol130,gscdb137,false,true,false,false,,3
Pol130_7,Pol130,gscdb137,false,true,false,false,,3
Pol130_8,Pol130,gscdb137,false,true,false,false,,3
Pol130_9,Pol130,gscdb137,false,true,false,false,,3
Pol130_10,Pol130,gscdb137,false,true,false,false,,3
Pol130_11,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_12,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_13,Pol130,gscdb137,false,true,false,false,,3
Pol130_14,Pol130,gscdb137,false,true,false,false,,3
Pol130_15,Pol130,gscdb137,false,true,false,false,,3
Pol130_16,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_17,Pol130,gscdb137,false,true,false,false,,3
Pol130_18,Pol130,gscdb137,false,true,false,false,,3
Pol130_19,Pol130,gscdb137,false,true,false,false,,3
Pol130_20,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_21,Pol130,gscdb137,false,true,false,false,,3
Pol130_22,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_23,Pol130,gscdb137,false,true,false,false,,3
Pol130_24,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_25,Pol130,gscdb137,false,true,false,false,,3
Pol130_26,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_27,Pol130,gscdb137,false,true,false,false,,3
Pol130_28,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_29,Pol130,gscdb137,false,true,false,false,,3
Pol130_30,Pol130,gscdb137,false,true,false,false,,3
Pol130_31,Pol130,gscdb137,false,true,false,false,,3
Pol130_32,Pol130,gscdb137,false,true,false,false,,3
Pol130_33,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_34,Pol130,gscdb137,false,true,false,false,,3
Pol130_35,Pol130,gscdb137,false,true,false,false,,3
Pol130_36,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_37,Pol130,gscdb137,false,true,false,false,,3
Pol130_38,Pol130,gscdb137,false,true,false,false,,3
Pol130_39,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_40,Pol130,gscdb137,false,true,false,false,,3
Pol130_41,Pol130,gscdb137,false,true,false,false,,3
Pol130_42,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_43,Pol130,gscdb137,false,true,false,false,,3
Pol130_44,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_45,Pol130,gscdb137,false,true,false,false,,3
Pol130_46,Pol130,gscdb137,false,true,false,false,,3
Pol130_47,Pol130,gscdb137,false,true,false,false,,3
Pol130_48,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_49,Pol130,gscdb137,false,true,false,false,,3
Pol130_50,Pol130,gscdb137,false,true,false,false,,3
Pol130_51,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_52,Pol130,gscdb137,false,true,false,false,,3
Pol130_53,Pol130,gscdb137,false,true,false,false,,3
Pol130_54,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_55,Pol130,gscdb137,false,true,false,false,,3
Pol130_56,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_57,Pol130,gscdb137,false,true,false,false,,3
Pol130_58,Pol130,gscdb137,false,true,false,false,,3
Pol130_59,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_60,Pol130,gscdb137,false,true,false,false,,3
Pol130_61,Pol130,gscdb137,false,true,false,false,,3
Pol130_62,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_63,Pol130,gscdb137,false,true,false,false,,3
Pol130_64,Pol130,gscdb137,false,true,false,false,,3
Pol130_65,Pol130,gscdb137,false,true,false,false,,3
Pol130_66,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_67,Pol130,gscdb137,false,true,false,false,,3
Pol130_68,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_69,Pol130,gscdb137,false,true,false,false,,3
Pol130_70,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_71,Pol130,gscdb137,false,true,false,false,,3
Pol130_72,Pol130,gscdb137,false,true,false,false,,3
Pol130_73,Pol130,gscdb137,false,true,false,false,,3
Pol130_74,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_75,Pol130,gscdb137,false,true,false,false,,3
Pol130_76,Pol130,gscdb137,false,true,false,false,,3
Pol130_77,Pol130,gscdb137,false,true,false,false,,3
Pol130_78,Pol130,gscdb137,false,true,false,false,,3
Pol130_79,Pol130,gscdb137,false,true,false,false,,3
Pol130_80,Pol130,gscdb137,false,true,false,false,,3
Pol130_81,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_82,Pol130,gscdb137,false,true,false,false,,3
Pol130_83,Pol130,gscdb137,false,true,false,false,,3
Pol130_84,Pol130,gscdb137,false,true,false,false,,3
Pol130_85,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_86,Pol130,gscdb137,false,true,false,false,,3
Pol130_87,Pol130,gscdb137,false,true,false,false,,3
Pol130_88,Pol130,gscdb137,false,true,false,false,,3
Pol130_89,Pol130,gscdb137,false,true,false,false,,3
Pol130_90,Pol130,gscdb137,false,true,false,false,,3
Pol130_91,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_92,Pol130,gscdb137,false,true,false,false,,3
Pol130_93,Pol130,gscdb137,false,true,false,false,,3
Pol130_94,Pol130,gscdb137,false,true,false,false,,3
Pol130_95,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_96,Pol130,gscdb137,false,true,false,false,,3
Pol130_97,Pol130,gscdb137,false,true,false,false,,3
Pol130_98,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_99,Pol130,gscdb137,false,true,false,false,,3
Pol130_100,Pol130,gscdb137,false,true,false,false,,3
Pol130_101,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_102,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_103,Pol130,gscdb137,false,true,false,false,,3
Pol130_104,Pol130,gscdb137,false,true,false,false,,3
Pol130_105,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_106,Pol130,gscdb137,false,true,false,false,,3
Pol130_107,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_108,Pol130,gscdb137,false,true,false,false,,3
Pol130_109,Pol130,gscdb137,false,true,false,false,,3
Pol130_110,Pol130,gscdb137,false,true,false,false,,3
Pol130_111,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_112,Pol130,gscdb137,false,true,false,false,,3
Pol130_113,Pol130,gscdb137,false,true,false,false,,3
Pol130_114,Pol130,gscdb137,false,true,false,false,,3
Pol130_115,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_116,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_117,Pol130,gscdb137,false,true,false,false,,3
Pol130_118,Pol130,gscdb137,false,true,false,false,,3
Pol130_119,Pol130,gscdb137,false,true,false,false,,3
Pol130_120,Pol130,gscdb137,false,true,false,false,,3
Pol130_121,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_122,Pol130,gscdb137,false,true,false,false,,3
Pol130_123,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_124,Pol130,gscdb137,false,true,false,false,,3
Pol130_125,Pol130,gscdb137,false,true,false,false,,3
Pol130_126,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_127,Pol130,gscdb137,false,true,false,false,,3
Pol130_128,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_129,Pol130,gscdb137,false,true,false,false,,3
Pol130_130,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_131,Pol130,gscdb137,false,true,false,false,,3
Pol130_132,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_133,Pol130,gscdb137,false,true,false,false,,3
Pol130_134,Pol130,gscdb137,false,true,false,false,,3
Pol130_135,Pol130,gscdb137,false,true,false,false,,3
Pol130_136,Pol130,gscdb137,false,true,false,false,,3
Pol130_137,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_138,Pol130,gscdb137,false,true,false,false,,3
Pol130_139,Pol130,gscdb137,false,true,false,false,,3
Pol130_140,Pol130,gscdb137,false,true,false,false,,3
Pol130_141,Pol130,gscdb137,false,true,false,false,,3
Pol130_142,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_143,Pol130,gscdb137,false,true,false,false,,3
Pol130_144,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_145,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_146,Pol130,gscdb137,false,true,false,false,,3
Pol130_147,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_148,Pol130,gscdb137,false,true,false,false,,3
Pol130_149,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_150,Pol130,gscdb137,false,true,false,false,,3
Pol130_151,Pol130,gscdb137,false,true,false,false,,3
Pol130_152,Pol130,gscdb137,false,true,false,false,,3
Pol130_153,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_154,Pol130,gscdb137,false,true,false,false,,3
Pol130_155,Pol130,gscdb137,false,true,false,false,,3
Pol130_156,Pol130,gscdb137,false,true,false,false,,3
Pol130_157,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_158,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_159,Pol130,gscdb137,false,true,false,false,,3
Pol130_160,Pol130,gscdb137,false,true,false,false,,3
Pol130_161,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_162,Pol130,gscdb137,false,true,false,false,,3
Pol130_163,Pol130,gscdb137,false,true,false,false,,3
Pol130_164,Pol130,gscdb137,false,true,false,false,,3
Pol130_165,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_166,Pol130,gscdb137,false,true,false,false,,3
Pol130_167,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_168,Pol130,gscdb137,false,true,false,false,,3
Pol130_169,Pol130,gscdb137,false,true,false,false,,3
Pol130_170,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_171,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_172,Pol130,gscdb137,false,true,false,false,,3
Pol130_173,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_174,Pol130,gscdb137,false,true,false,false,,3
Pol130_175,Pol130,gscdb137,false,true,false,false,,3
Pol130_176,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_177,Pol130,gscdb137,false,true,false,false,,3
Pol130_178,Pol130,gscdb137,false,true,false,false,,3
Pol130_179,Pol130,gscdb137,false,true,false,false,,3
Pol130_180,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_181,Pol130,gscdb137,false,true,false,false,,3
Pol130_182,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_183,Pol130,gscdb137,false,true,false,false,,3
Pol130_184,Pol130,gscdb137,false,true,false,false,,3
Pol130_185,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_186,Pol130,gscdb137,false,true,false,false,,3
Pol130_187,Pol130,gscdb137,false,true,false,false,,3
Pol130_188,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_189,Pol130,gscdb137,false,true,false,false,,3
Pol130_190,Pol130,gscdb137,false,true,false,false,,3
Pol130_191,Pol130,gscdb137,false,true,false,false,,3
Pol130_192,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_193,Pol130,gscdb137,false,true,false,false,,3
Pol130_194,Pol130,gscdb137,false,true,false,false,,3
Pol130_195,Pol130,gscdb137,false,true,false,false,,3
Pol130_196,Pol130,gscdb137,false,true,false,false,,3
Pol130_197,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_198,Pol130,gscdb137,false,true,false,false,,3
Pol130_199,Pol130,gscdb137,false,true,false,false,,3
Pol130_200,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_201,Pol130,gscdb137,false,true,false,false,,3
Pol130_202,Pol130,gscdb137,false,true,false,false,,3
Pol130_203,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_204,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_205,Pol130,gscdb137,false,true,false,false,,3
Pol130_206,Pol130,gscdb137,false,true,false,false,,3
Pol130_207,Pol130,gscdb137,false,true,false,false,,3
Pol130_208,Pol130,gscdb137,false,true,false,false,,3
Pol130_209,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_210,Pol130,gscdb137,false,true,false,false,,3
Pol130_211,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_212,Pol130,gscdb137,false,true,false,false,,3
Pol130_213,Pol130,gscdb137,false,true,false,false,,3
Pol130_214,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_215,Pol130,gscdb137,false,true,false,false,,3
Pol130_216,Pol130,gscdb137,false,true,false,false,,3
Pol130_217,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_218,Pol130,gscdb137,false,true,false,false,,3
Pol130_219,Pol130,gscdb137,false,true,false,false,,3
Pol130_220,Pol130,gscdb137,false,true,false,false,,3
Pol130_221,Pol130,gscdb137,false,true,false,false,,3
Pol130_222,Pol130,gscdb137,false,true,false,false,,3
Pol130_223,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_224,Pol130,gscdb137,false,true,false,false,,3
Pol130_225,Pol130,gscdb137,false,true,false,false,,3
Pol130_226,Pol130,gscdb137,false,true,false,false,,3
Pol130_227,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_228,Pol130,gscdb137,false,true,false,false,,3
Pol130_229,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_230,Pol130,gscdb137,false,true,false,false,,3
Pol130_231,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_232,Pol130,gscdb137,false,true,false,false,,3
Pol130_233,Pol130,gscdb137,false,true,false,false,,3
Pol130_234,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_235,Pol130,gscdb137,false,true,false,false,,3
Pol130_236,Pol130,gscdb137,false,true,false,false,,3
Pol130_237,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_238,Pol130,gscdb137,false,true,false,false,,3
Pol130_239,Pol130,gscdb137,false,true,false,false,,3
Pol130_240,Pol130,gscdb137,false,true,false,false,,3
Pol130_241,Pol130,gscdb137,false,true,false,false,,3
Pol130_242,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_243,Pol130,gscdb137,false,true,false,false,,3
Pol130_244,Pol130,gscdb137,false,true,false,false,,3
Pol130_245,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_246,Pol130,gscdb137,false,true,false,false,,3
Pol130_247,Pol130,gscdb137,false,true,false,false,,3
Pol130_248,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_249,Pol130,gscdb137,false,true,false,false,,3
Pol130_250,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_251,Pol130,gscdb137,false,true,false,false,,3
Pol130_252,Pol130,gscdb137,false,true,false,false,,3
Pol130_253,Pol130,gscdb137,false,true,false,false,,3
Pol130_254,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_255,Pol130,gscdb137,false,true,false,false,,3
Pol130_256,Pol130,gscdb137,false,true,false,false,,3
Pol130_257,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_258,Pol130,gscdb137,false,true,false,false,,3
Pol130_259,Pol130,gscdb137,false,true,false,false,,3
Pol130_260,Pol130,gscdb137,false,true,false,false,,3
Pol130_261,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_262,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_263,Pol130,gscdb137,false,true,false,false,,3
Pol130_264,Pol130,gscdb137,false,true,false,false,,3
Pol130_265,Pol130,gscdb137,false,true,false,false,,3
Pol130_266,Pol130,gscdb137,false,true,false,false,,3
Pol130_267,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_268,Pol130,gscdb137,false,true,false,false,,3
Pol130_269,Pol130,gscdb137,false,true,false,false,,3
Pol130_270,Pol130,gscdb137,false,true,false,false,,3
Pol130_271,Pol130,gscdb137,false,true,false,false,,3
Pol130_272,Pol130,gscdb137,false,true,false,false,,3
Pol130_273,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_274,Pol130,gscdb137,false,true,false,false,,3
Pol130_275,Pol130,gscdb137,false,true,false,false,,3
Pol130_276,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_277,Pol130,gscdb137,false,true,false,false,,3
Pol130_278,Pol130,gscdb137,false,true,false,false,,3
Pol130_279,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_280,Pol130,gscdb137,false,true,false,false,,3
Pol130_281,Pol130,gscdb137,false,true,false,false,,3
Pol130_282,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_283,Pol130,gscdb137,false,true,false,false,,3
Pol130_284,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_285,Pol130,gscdb137,false,true,false,false,,3
Pol130_286,Pol130,gscdb137,false,true,false,false,,3
Pol130_287,Pol130,gscdb137,false,true,false,false,,3
Pol130_288,Pol130,gscdb137,false,true,false,false,,3
Pol130_289,Pol130,gscdb137,false,true,false,false,,3
Pol130_290,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_291,Pol130,gscdb137,false,true,false,false,,3
Pol130_292,Pol130,gscdb137,false,true,false,false,,3
Pol130_293,Pol130,gscdb137,false,true,false,false,,3
Pol130_294,Pol130,gscdb137,true,true,false,false,6400,3
Pol130_295,Pol130,gscdb137,false,true,false,false,,3
Pol130_296,Pol130,gscdb137,true,true,false,false,6400,3
RC21_1,RC21,gscdb137,false,true,false,false,,3
RC21_2,RC21,gscdb137,false,true,false,false,,3
RC21_3,RC21,gscdb137,false,true,false,false,,3
RC21_4,RC21,gscdb137,false,true,false,false,,3
RC21_5,RC21,gscdb137,false,true,false,false,,3
RC21_6,RC21,gscdb137,false,true,false,false,,2
RC21_7,RC21,gscdb137,false,true,false,false,,2
RC21_8,RC21,gscdb137,false,true,false,false,,2
RC21_9,RC21,gscdb137,false,true,false,false,,3
RC21_10,RC21,gscdb137,false,true,false,false,,3
RC21_11,RC21,gscdb137,false,true,false,false,,3
RC21_12,RC21,gscdb137,false,true,false,false,,2
RC21_13,RC21,gscdb137,false,true,false,false,,3
RC21_14,RC21,gscdb137,false,true,false,false,,3
RC21_15,RC21,gscdb137,false,true,false,false,,3
RC21_16,RC21,gscdb137,false,true,false,false,,3
RC21_17,RC21,gscdb137,false,true,false,false,,3
RC21_18,RC21,gscdb137,false,true,false,false,,3
