species,scope,snapshot_input,input_sha256,molecule_block_sha256,geometry_payload_sha256,charge,multiplicity,atom_count,real_atom_count,ghost_atom_count,elements,manifest_orbital_basis,qchem_rem_basis,basis_block_sha256,basis_block_bytes,manifest_auxiliary_basis,qchem_rem_auxiliary_basis,auxiliary_basis_block_sha256,auxiliary_basis_block_bytes,qchem_rem_ecp,ecp_block_sha256,ecp_block_bytes,coefficient_fitting,model_selection,overfitting_diagnostic,final_assessment,qchem_unrestricted,orbital_files_used
P34_P57C_IO,gscdb137,species/P34_P57C_IO/input0,9e2cefdda2230a5ef41021f4bc393a2d28fec479e8346f95825d15c8777f6a9f,6fa48783f0b13c7b967af38736a5a8043ced9b1145798ab1ebeaed157abae0c2,8928281126f853ca2d1ea118b627e6c39a0a613b74d5764887569eec02f679be,1,3,2,2,0,I;O,GEN,GENERAL,f52e70aaad22677ee3592225c97be46d5b0fb19ff9a1c3d372cf8fdfdacbced3,22262,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,GEN,76e2d3b4b34ee6f48b7fb59cc24d8ac4deceaf943a29dab58939980e18e18f4f,4186,false,true,false,false,True,false
P34_P58C_MeI,gscdb137,species/P34_P58C_MeI/input0,0418ee945f9e1f5c5cf4610bec11ecd08f6ef1917184c54e09ae2ae2d636c7cc,2ec172b40b633e443971f095eae9aed58a3c044e8d83c5aa06c82d9a100be1fd,76e3e18d429d24ca4b99215b4a902bbf657aaecdaec6c58db15d10094315d9ad,1,2,5,5,0,C;H;I,GEN,GENERAL,2d17322236d7be8bcf5a14e8707ecc1c2ad21c7c444968c275d64b455ca05f64,22283,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,GEN,76e2d3b4b34ee6f48b7fb59cc24d8ac4deceaf943a29dab58939980e18e18f4f,4186,false,true,false,false,True,false
P34_P59C_PhI,gscdb137,species/P34_P59C_PhI/input0,faf4ed43b7cadf02a976a7c65eeb0d624e700d0a2f8f54badfc9567e295c89ff,e8d28e5dda03d58d04d14d4ab0eea640cd545ecd71efeca9e21003361fc3d699,21730ec9e37f74c5ddb78f9763c840ea6dbeb9ece12f1d8dd83eec7c5ed32c58,1,2,12,12,0,C;H;I,GEN,GENERAL,2d17322236d7be8bcf5a14e8707ecc1c2ad21c7c444968c275d64b455ca05f64,22283,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,GEN,76e2d3b4b34ee6f48b7fb59cc24d8ac4deceaf943a29dab58939980e18e18f4f,4186,false,true,false,false,True,false
P34_P60A_Ga,gscdb137,species/P34_P60A_Ga/input0,7c2a6278e92d1c8b1ab91803a8b386fa366ff7f2118be7329000515d025f78b8,2ad27a37fe18acdc8d193c0da366a38e6f54e118ffec0d829db73f01e7a7faa4,de54fadefd770d1cda3222f4b19079724d819d74f1276d569889a65946f6a8df,-1,3,1,1,0,Ga,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
P34_P61A_Ge,gscdb137,species/P34_P61A_Ge/input0,a6e704ecc44c971632a0f37de7a7b831735cf873539ac50d1fa68d65871c1095,5ba64c91ded594ef99ff8fed942a91ba608a69af787d8e086386304e2805150c,68a82a01a646a576a2d249ad2ed50c495f235fa6ba968e3b30717c50d30572ec,-1,4,1,1,0,Ge,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
P34_P62A_As,gscdb137,species/P34_P62A_As/input0,50713cd1daf3ca0179bfe74538d0b619c3d655c26a9c01d65467a7b9a6ca02a6,0df8124b24b4fefc22a3addc203e419332673e8c17da1b9fa35d3bbd928261fc,d79079f43b190660dfef87671ca9d1bdaf9fdf848d3dac7ea3583a8fe3e0c0a1,-1,3,1,1,0,As,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
P34_P63A_Se,gscdb137,species/P34_P63A_Se/input0,4923b05afe103770507418436330adb72e76abce335494d5d3f9349219d39eea,b9c6608137410a28fffdd79bca08c8760718aa0674dadabbc799034b9089df5f,040a4a47738a4bea2fe710cc13db3b649189deab83a27ec42bd0d2fe5dbfef3b,-1,2,1,1,0,Se,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
P34_P64A_Br,gscdb137,species/P34_P64A_Br/input0,8e66ad1fe9a729bb9f2b8ebeae32db9fe67bebeb375fd8296ca9a84b251ce5ac,d7034de705dc1cbf84a47066a4a97822a3c6102131f52f8990d48bcc6000c965,d8ee80914cb419922dcdc06b59c284981df2dd9e946d3508bad426efc6c98a5e,-1,1,1,1,0,Br,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
P34_P65A_In,gscdb137,species/P34_P65A_In/input0,cbc0112d402a384b50d0ae9c051fb3b273a3d2ce889cbcb27255fbc1f990c39c,9d70378f75945cd7bf293f1c7af6408fb8f33889f387c764a7f840dc97947cce,72f551afee2e9477a460d3ea781f6fdb711a4f54e2f8a9e2ec43a487d2bc9179,-1,3,1,1,0,In,GEN,GENERAL,d6427e13375503f0b80ca0aeaafa318318085708f11cf36d1135291cffa21291,22241,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,GEN,76e2d3b4b34ee6f48b7fb59cc24d8ac4deceaf943a29dab58939980e18e18f4f,4186,false,true,false,false,True,false
P34_P66A_Sn,gscdb137,species/P34_P66A_Sn/input0,f3d17c3a43e47b296182f72120bdb279fda50cd5b04ab76c6955d4e5ea85ce29,207774042016c9659c10cdbb86e6d902c7bc21fe0858d0f03b19d625e3e9fed9,4b8e4593bac0112ca322b58184fe5fa7465a61376bf82c1718356bea038c126a,-1,4,1,1,0,Sn,GEN,GENERAL,d6427e13375503f0b80ca0aeaafa318318085708f11cf36d1135291cffa21291,22241,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,GEN,76e2d3b4b34ee6f48b7fb59cc24d8ac4deceaf943a29dab58939980e18e18f4f,4186,false,true,false,false,True,false
P34_P67A_Sb,gscdb137,species/P34_P67A_Sb/input0,5c6338ee73033663af30af83e08fdcf8d331050564142e6d14b13e6bed934961,8b2a54c503db980c8ca84287108e0b01ddbe9b42c97d9ba5058d6d454366dcc5,085c43d5a07c1c91000256a9397aa09b94a4f726bfeca54d6de4f365c8feb1e9,-1,3,1,1,0,Sb,GEN,GENERAL,d6427e13375503f0b80ca0aeaafa318318085708f11cf36d1135291cffa21291,22241,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,GEN,76e2d3b4b34ee6f48b7fb59cc24d8ac4deceaf943a29dab58939980e18e18f4f,4186,false,true,false,false,True,false
P34_P68A_I,gscdb137,species/P34_P68A_I/input0,70c32167baea6935b785dbb8d50c35e90fe43f6ebce22ec33d1e13abc0df47cd,e90a23f8fd8b0a7733f69c40c65dc2a7c2fc1b1e8e9c1eeec3449f270739b675,3b135d651ed1951ad23c2b1edb29d9286c331681c3bc29d768a3de13b642a6a7,-1,1,1,1,0,I,GEN,GENERAL,d6427e13375503f0b80ca0aeaafa318318085708f11cf36d1135291cffa21291,22241,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,GEN,76e2d3b4b34ee6f48b7fb59cc24d8ac4deceaf943a29dab58939980e18e18f4f,4186,false,true,false,false,True,false
PA26_A,gscdb137,species/PA26_A/input0,e77cc528921372fccbe33646a46b7a436b6003985ab2ca071b4e93a1f6aa329b,104b4494921f379d183d3d996911ccb1df0cbd21812e3796ec97c6225bed4099,8bd7ab0e5840bc3e67c26a382464d8a6f7ef4dda2efe8235eeb7f9b9e701e599,0,1,15,15,0,C;H;N,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_Ap,gscdb137,species/PA26_Ap/input0,b7c99e9a7c7f9e0c20a5e46b3d9f8357ad0337445dce2d39b64d43d4c200f964,875b6a4c9c167028da8459f4549b8342875958da786e551f304057aac61114a4,f13d07d8c409d54a1190ecb4f93860a55ba664a68b4cde585b429f2b340ef4f8,1,1,16,16,0,C;H;N,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_C,gscdb137,species/PA26_C/input0,5d5a1137b8449b45594df84e2644a525af12ff481e72ecaa18f578a69e2d8a40,3a6009a55ffbf96ea41d2516b6b89766d8666d06c9b674b7af2ce95f1e660821,4415898c317ca4b1fd6f1e76907d14963362c7efacb6f55033487dabaf32b0fc,0,1,13,13,0,C;H;N;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_Cp,gscdb137,species/PA26_Cp/input0,890c917bf49de11b6622e99fe2f5b29c82cdb12c6eb4225b0e32be123edb512c,22a1498b876438a23575a8ca347af1f4ee2e2761abd3a9e73573a330dc97584f,859eed69784914c4fe3339dee28482450f4b7aa7d1f70104e024b9dc15723b14,1,1,14,14,0,C;H;N;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_G,gscdb137,species/PA26_G/input0,c7a9629307e7a695fbc4cd181474eca186b5255db0abcfce727971f04653a3ef,34793690aef42109eda4130c9922b94123730ec37b9d27d2680882a0259865f0,07aac8b4422e86069d56a8ae0ba5d398e6121acc633d885492173962a81f3d7d,0,1,16,16,0,C;H;N;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_Gp,gscdb137,species/PA26_Gp/input0,deceda28ba5611b959e598163b2b5535fd6380abb65d69776fb3aba79b9e9926,8e0fd312d04ff76f00c4db2605c6489b2237d8e05a08bb2928a7e2c3d00bd6fb,eed331cafc5604ec25f7f6c59f938ed8c98a75dd25b3c0be11e3be5e7b8534a3,1,1,17,17,0,C;H;N;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_T,gscdb137,species/PA26_T/input0,af705272a7c8962c0e6005a2664449d419de5e290ef756badf22e3e342f08ab4,3848c8d1c637f46f5dfbb743a0cd9af210664899da8f88471e12e57865a517be,1624a2f130c6d3a63c76dfc8b7b705b1383e1b8fd948690952f989989c7a7734,0,1,15,15,0,C;H;N;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_Tp,gscdb137,species/PA26_Tp/input0,63e81b27957a703912c2e885354567f6d3c21a0624717c06a4c07b0d68c10207,2d0be8f93dceb589ff3e3ee33f9ff94d3378a2af6874b2c661c45b2f15b9de20,78ab6127a57e9d74a12aa9e9c7a1bd9d0821f6975aa043282ec9910fcee72180,1,1,16,16,0,C;H;N;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_ass,gscdb137,species/PA26_ass/input0,5bfb8372e7d297b0eb1dcdda74ee63ab3cb16f85b8671a53c8abb79fc9f4137f,b0d6edcc4c170ba76bb5653caed70d51e3a06bfd19ca201bfe8a431ba64931cf,4fa7a14ee90a6e47f4908996ae064efabff0d1e473612e2edd8734033296cec9,0,1,21,21,0,C;H;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_assp,gscdb137,species/PA26_assp/input0,bfb90624f3a19e9a96a4bf85b8e42ee1d0fb6cb6654aa9474afe9df31b94f9f2,4c2225d2e72bdfa189c58eef793ab96f546eab8f3c71f7879d2d89551a5aca53,2d50287d4e7815be5281e15383ad5f127126411571e2113937f64d210b6be8c9,1,1,22,22,0,C;H;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_c2f6,gscdb137,species/PA26_c2f6/input0,be708350a80d49023651f233aa39dce5e3b1f535f872d83b60f141305bf109bc,9d0b07ccf75608c9eb03af438cc89285716d21c3576e72e882ffb7fce1a28f82,bedfbf0357f11d37256904a8c4a7176d3afb72d2a97024d84c42bb3155bc7cf2,0,1,8,8,0,C;F,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_c2f6p,gscdb137,species/PA26_c2f6p/input0,f525d6655cf811c2427222d41b373ebfe83330da5e2c3a95269106b2f2afe517,fd3fd78947171a67aa4bf76b5df16612ce5ed23ce9525e9a4bfbd1a108032d48,ef2300fb23d96b0d6b38a0316b109a6ad9f9f1466d8a30a171c937bd70426df5,1,1,9,9,0,C;F;H,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_c2h2,gscdb137,species/PA26_c2h2/input0,487b3cb8cfcc750d8befe31459d6293251d91515a7637a6880375c04982a8207,f8dc3b0b06a57dfebd8399de5c0bc32c4e88d8f7a25d9100dd1cc49318043054,c938a798a198cf765e5de85c2cbb8d7eb8eb5a5f87146d3770fde434b35f40bd,0,1,4,4,0,C;H,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_c2h2p,gscdb137,species/PA26_c2h2p/input0,a19903c5e35b4d7116862ea2e041674a2b1ae0f6117a8d553ac08dfb53c30acd,ebaee057762bd3ddd9b0b84cb293576bb6d79e539328ea3aad7930ab2c8e087c,4a5656e78435bec5e143cac1aeecac9420e0b66fe011546d032f14777b53991b,1,1,5,5,0,C;H,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_ch2s,gscdb137,species/PA26_ch2s/input0,10ce5f01da66ba990ad21a394f40dbc7143949fb5519a96372fb92050fcef49f,bb13466f050c1df40354e90f46fcc09976ed4b058bbea48fd4e4d2e3685fe0e2,210786e0bb8e8ae8d70670792ad5eaf0acefd86cc69e6b81a1b6b59f40947028,0,1,4,4,0,C;H;S,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_ch2sp,gscdb137,species/PA26_ch2sp/input0,f10e3f7555c0926612cfeea79e16728e2f4525503210169fbc14989741ae44a4,9378c30cf1009e23299f3a63ec28f14d7186cb8df7bdac435eff9eb5df77db27,48cdedd71cc5c6cede30a11d89294efe30d2fd6d8dcee94f69442b1a725f0c9e,1,1,5,5,0,C;H;S,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_ch3cooh,gscdb137,species/PA26_ch3cooh/input0,9c2a04d0d7b3a78f6c26c49f401b1288e69d1c331c1f72dd14d1cab234214995,ecd7053eafa5c3403f48c87dbc191794b4c6c2be3acaf01e455399e7b5b024a8,34efb967a538abddbb6c4410110bcc95769d7bb27f53bae02800738f899d715a,0,1,8,8,0,C;H;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_ch3coohp,gscdb137,species/PA26_ch3coohp/input0,a4f963393e5e0582f2277c9f5a840472246ab0843c3c65ceb0c8ea83625aab20,6961ba230e185bd8cb82db24243580dafb89a03048e56c57b3d0146ab85b3097,7fc1c6a81998d98a289f363fa8b0709a86c5496a3c3dffd5a16c16ecd5934f63,1,1,9,9,0,C;H;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_cys,gscdb137,species/PA26_cys/input0,821e1acdba174df621cdd536ce74bee2ddbaa4bc3185b4bc03a587cf7ab43b92,225c9d0f7d42025226c1386daedb56954e5ca3d4ca4e5d495f49f9ce7cb8ec49,e26c11e245aa8662498033b923dc60d784694fe6ee76a0731078591b45031ddc,0,1,14,14,0,C;H;N;O;S,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_cysp,gscdb137,species/PA26_cysp/input0,ffa65f440faaf482bc3b4c7fa199a579401d6dc5147e3056ecab32502f55e161,36c27619643f79d4d0b26f7be1e171df056acfd1bebcd342e9cb6ef85eebfc0c,537f05dffa92d1c9d22ce33de61fa4f2323915045085b6dccc126d47aaed6fb7,1,1,15,15,0,C;H;N;O;S,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_ethanol,gscdb137,species/PA26_ethanol/input0,c27ff2aca9732877c4c4b70eeb5e34a30ca91ae9cb7caa8c72fc642dc5129fa3,e36ddae262d933452769991de138f88387048a90f1efd238c01060ee40cee2ac,37ee504adc6e388821e533e09e1820e1f5e45afb50d304b88aafc607cd86250f,0,1,9,9,0,C;H;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_ethanolp,gscdb137,species/PA26_ethanolp/input0,490878b2e338530737571d98e3cf84f41a5296b962e3f57b65f7adab80e10e37,53c793d17ebb5fa3f2dcb942eb1c1162d0b3510cdf23a81145bebd620ad31c32,4c7fe06a9bde8913edfa8f94749a4d38f2e20260c5b056b82caa94a3fe9f0051,1,1,10,10,0,C;H;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_gly,gscdb137,species/PA26_gly/input0,33d2b1a6b8247f6e34d6c2536032f5698c452a48447251172fa3bdadc42194bb,a27ace6c44f343809abad70fb4e5b2b519d8470d4804d053202c29a008b32fe0,054847e3a4c56591cf2dd891242139aab5eadfbef5eecf00c11ca42f1c51351f,0,1,10,10,0,C;H;N;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_glyp,gscdb137,species/PA26_glyp/input0,aec78c1a869175d6e81c9e949c4d7a8386f8f6666d0077992ffe2e34686a6c43,68c9715a3a0f571ff289a1bf6cd9eddb43a85598dace50e9ba7da3fc7abb4077,ef7da8afe270a2b2a65bb36f616fc01b41f15f0907f50d1cb97b52a33214b24c,1,1,11,11,0,C;H;N;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_h2,gscdb137,species/PA26_h2/input0,17ea2bfb326c4542692d2c87d8395dbe45ea0c8d5a1302a8088dc8e3886940b7,ec8fbca511ab36f2d908d24b73ef8ae170e517b74af9cd288cdc349925f76195,3856de2431dcbada8896a53301d0cb02eac948a745bbf567b126caba255920e2,0,1,2,2,0,H,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_h2o,gscdb137,species/PA26_h2o/input0,ee60768b5f29bede7faeba84fa88d31d4d47ece00a1316e8f8ccad555a419076,99713d549155d6f47a5e54cda82bab57e0c41be858b1a420bf7316ead90d959e,d546473bd346184757777d3c6465646e3e3b73a224dd88f5b1a7e0063dd508c5,0,1,3,3,0,H;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_h2op,gscdb137,species/PA26_h2op/input0,05af52dfdbb42031358eaa31abbabb61dcce24eacd8b296212642dec4a5b4500,ac46eb9913a2e2acab4cf0fda3383383a67c9b35076f24f87b3201e2b7c53d33,6c923043c9ad8166fab83e46ceea31794dba86c2a7359871e3563a799608ef21,1,1,4,4,0,H;O,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_h2p,gscdb137,species/PA26_h2p/input0,78ef2a5ed1c731fb4b300e9f1af2596b2118e56555780adcf82a2263c2b61275,81a265bd6379b6d73dda353c77f48b370dc1e556d0c49f9bc161c529e775c2c3,f66b9a9794c03bc5e1618721ce778082e87cde393a408fca7eacb20a9226ad57,1,1,3,3,0,H,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_h2s,gscdb137,species/PA26_h2s/input0,dbd7b137b798e866c81da720869b68280a88383a04718c63754b5412f9571e46,ab271f90f6192fb641ae3b632688aeadb5561ecd16b11845f7773483d935ef66,1c80494bf3db579dc15a95ed5287bebef2b739cf93c52d904e8565f358cfadd2,0,1,3,3,0,H;S,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_h2sp,gscdb137,species/PA26_h2sp/input0,c460154557e1aa8645f2876b7996263698fd3dd44cc5059c2a44a806be47991d,5b3810a4e271014f9c8104ead7b319b287006836f8361d3e07e2582e0d6b9163,e6d6b76904b95fd5a3ed41e599ea7481edbd1d8a43720dbeca778f69c199cd59,1,1,4,4,0,H;S,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_hcl,gscdb137,species/PA26_hcl/input0,6a85738dc451c32d4126569c2d0e346dd7f06ca4eafb66e222185a503023cda1,a70fe959d12bf62133a71dd1c5b3893affc5db88bd60d7f8e6e9c2393603460c,888f5f55465845e128553e0056ededdd78d08786faaadecb49aabb2e50b0f6a3,0,1,2,2,0,Cl;H,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_hclp,gscdb137,species/PA26_hclp/input0,5e0f0f15068c4bc845036d0fd1647d87027f345460c48c033e6410883651a1d4,6781877fc64e77aa08210555a10eac9396063a397fe238dc1733ab7b42e9d85c,48f563661ff24f0fafac8ca3853cfb10764d6641cd63b56d6d9a44257ea83624,1,1,3,3,0,Cl;H,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_nh3,gscdb137,species/PA26_nh3/input0,d7576ff1b4d298e4c970b1dcca1f9ead2a207833018e0678407e7d901e6d0c0d,876df9209001ca94ad027b5463c9c705bda049a14a5d4af7a5b24edb12f8d4ce,c8b5787abd9484945f622e08e79d5b8dbb8ac12e5b16b83da43ef0882bb18d8b,0,1,4,4,0,H;N,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_nh3p,gscdb137,species/PA26_nh3p/input0,603df223a2c169d57daab18b72c2e55741eefea01063dcb3713f914e47402ff8,49e388b0d7555fee16bc923e444d76a91a25cd1ea3fc315e33c42120f641d7fb,aa44756909c34daed21972f0932ccf79d123e690b5914d1dc915df6d03b60a16,1,1,5,5,0,H;N,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_p2,gscdb137,species/PA26_p2/input0,1dc61d65018f29b775b630c4917a9f024892eb3d4a6d5463d96c4ce171edc238,1d06c7c8f3e87cdf806608d4a9f492b58c2e81a8d5fdf00a5ed70bfc93622fa1,64908ac9c137ee4f99aa5f863ccaea1f5f200cbf6e5cf4d138717073a4d0c503,0,1,6,6,0,C;H,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_p2p,gscdb137,species/PA26_p2p/input0,91fbe631d02f8da6b6282d76c7d7ae04145f23911adf0fb035342c3157a874cc,6d9b1388df7305c17a02204c02964b9092741414fd31afdf566688cff168cb40,acb4deeda0daf4029b1b464bfefe1db9fc2027a8e06da101eb6e1e1726a62d3d,1,1,7,7,0,C;H,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_p4,gscdb137,species/PA26_p4/input0,8f8c893d136efb2760ac59f1c112c12aed5c7e6eab8a8ec06ae4e0103cb19bcd,1a6cbb7f8fde8cae96563f3d2847a8acd55ecbd16d5063d0de99e330bcb388dd,efd5bf700ad7ae03fd3e3ea29b0700153908f0921b2b33f342283ff82faf8fb3,0,1,10,10,0,C;H,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_p4p,gscdb137,species/PA26_p4p/input0,36d905d2cada6ff7c81dc3a8705e6d4eff7e6b0b2777669251799a1cd8561136,166bfa716ef14d5ceaa890896015831292adfdb25f9f7a6a743f899fda9d86fe,fcd37241d3c467a45452837768c98b38a4b1ad85403c73bbacf5abe2c382e234,1,1,11,11,0,C;H,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_p6,gscdb137,species/PA26_p6/input0,128c607d3d9be8667bcdff93d99def5f4bbfa7597b60a95b74db6c6c777fa1f2,356eced4a8388e6debece354b0a79f0c0082e722fc0798136a825b89b45a58be,7f08bd63595d61e63557233a5002f36445d64d31647ad334e7a3c06c071f2ebf,0,1,14,14,0,C;H,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_p6p,gscdb137,species/PA26_p6p/input0,b8bf474d0570e8620daec91ba2fffcb4062a11c4f163b2236f9f0f5156c221a2,03c5e2f2ad31fdfdb81519a761a6db282c0313bfeabace9e34643c908bba40bf,2f4328f173e0de0a7e6de8fa2616bfad0d38ee983d974771faa2ef85f21e7e4c,1,1,15,15,0,C;H,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
PA26_p8,gscdb137,species/PA26_p8/input0,678014753a76db115f70e999fbf55af53b21c0ecf0576d7abca8b8917a9d406c,653beee8c922e2384f493589b377b7e5eed1a1e09206202235f84b0300179c44,8bade79578527a07a5967eb7b7c3126137a08adcd7744026391745a4568c21c6,0,1,18,18,0,C;H,def2-QZVPPD,DEF2-QZVPPD,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
