species,scope,coefficient_fitting,model_selection,overfitting_diagnostic,final_assessment,qchem_input_metadata_available,geometry_status
HB375x10_1.025_OH-O__methanol--nitromethane_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.025_OH-O__methanol--nitromethane_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.025_OH-O__methanol--nitromethane_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.026_OH-O__methanol--nitrosomethane_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.026_OH-O__methanol--nitrosomethane_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.026_OH-O__methanol--nitrosomethane_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.027_OH-O__methanol--Nmethylacetamide_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.027_OH-O__methanol--Nmethylacetamide_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.027_OH-O__methanol--Nmethylacetamide_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.028_OH-O__methanol--phenol_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.028_OH-O__methanol--phenol_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.028_OH-O__methanol--phenol_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.029_OH-O__methanol--water_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.029_OH-O__methanol--water_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.029_OH-O__methanol--water_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.030_OH-O__phenol--acetaldehyde_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.030_OH-O__phenol--acetaldehyde_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.030_OH-O__phenol--acetaldehyde_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.031_OH-O__phenol--acetamide_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.031_OH-O__phenol--acetamide_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.031_OH-O__phenol--acetamide_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.032_OH-O__phenol--acetone_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.032_OH-O__phenol--acetone_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.032_OH-O__phenol--acetone_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.033_OH-O__phenol--dimethylcarbonate_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.033_OH-O__phenol--dimethylcarbonate_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.033_OH-O__phenol--dimethylcarbonate_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.034_OH-O__phenol--dimethylether_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.034_OH-O__phenol--dimethylether_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.034_OH-O__phenol--dimethylether_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.035_OH-O__phenol--dimethylperoxide_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.035_OH-O__phenol--dimethylperoxide_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.035_OH-O__phenol--dimethylperoxide_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.036_OH-O__phenol--furan_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.036_OH-O__phenol--furan_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.036_OH-O__phenol--furan_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.037_OH-O__phenol--methanol_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.037_OH-O__phenol--methanol_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.037_OH-O__phenol--methanol_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.038_OH-O__phenol--methylacetate_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.038_OH-O__phenol--methylacetate_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.038_OH-O__phenol--methylacetate_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.039_OH-O__phenol--nitromethane_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.039_OH-O__phenol--nitromethane_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.039_OH-O__phenol--nitromethane_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.040_OH-O__phenol--nitrosomethane_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.040_OH-O__phenol--nitrosomethane_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.040_OH-O__phenol--nitrosomethane_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.041_OH-O__phenol--Nmethylacetamide_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.041_OH-O__phenol--Nmethylacetamide_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.041_OH-O__phenol--Nmethylacetamide_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.042_OH-O__phenol--phenol_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.042_OH-O__phenol--phenol_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.042_OH-O__phenol--phenol_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.043_OH-O__phenol--water_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.043_OH-O__phenol--water_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.043_OH-O__phenol--water_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.044_OH-O__water--acetaldehyde_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.044_OH-O__water--acetaldehyde_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.044_OH-O__water--acetaldehyde_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.045_OH-O__water--acetamide_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.045_OH-O__water--acetamide_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.045_OH-O__water--acetamide_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.046_OH-O__water--aceticacid_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.046_OH-O__water--aceticacid_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.046_OH-O__water--aceticacid_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.047_OH-O__water--acetone_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.047_OH-O__water--acetone_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.047_OH-O__water--acetone_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.048_OH-O__water--dimethylcarbonate_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.048_OH-O__water--dimethylcarbonate_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.048_OH-O__water--dimethylcarbonate_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.049_OH-O__water--dimethylether_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.049_OH-O__water--dimethylether_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.049_OH-O__water--dimethylether_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.050_OH-O__water--dimethylperoxide_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.050_OH-O__water--dimethylperoxide_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.050_OH-O__water--dimethylperoxide_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.051_OH-O__water--furan_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.051_OH-O__water--furan_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.051_OH-O__water--furan_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.052_OH-O__water--methanol_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.052_OH-O__water--methanol_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.052_OH-O__water--methanol_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.053_OH-O__water--methylacetate_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.053_OH-O__water--methylacetate_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.053_OH-O__water--methylacetate_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.054_OH-O__water--nitromethane_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.054_OH-O__water--nitromethane_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.054_OH-O__water--nitromethane_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.055_OH-O__water--nitrosomethane_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.055_OH-O__water--nitrosomethane_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.055_OH-O__water--nitrosomethane_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.056_OH-O__water--Nmethylacetamide_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.056_OH-O__water--Nmethylacetamide_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.056_OH-O__water--Nmethylacetamide_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.057_OH-O__water--phenol_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.057_OH-O__water--phenol_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.057_OH-O__water--phenol_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.058_OH-O__water--water_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.058_OH-O__water--water_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.058_OH-O__water--water_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.059_OH-Ox2__aceticacid--aceticacid_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.059_OH-Ox2__aceticacid--aceticacid_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.059_OH-Ox2__aceticacid--aceticacid_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.060_OH-Ox2__phenol--aceticacid_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.060_OH-Ox2__phenol--aceticacid_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_1.060_OH-Ox2__phenol--aceticacid_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.001_NH-O__1Hpyrrole--acetaldehyde_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.001_NH-O__1Hpyrrole--acetaldehyde_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.001_NH-O__1Hpyrrole--acetaldehyde_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.002_NH-O__1Hpyrrole--acetamide_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.002_NH-O__1Hpyrrole--acetamide_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.002_NH-O__1Hpyrrole--acetamide_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.003_NH-O__1Hpyrrole--aceticacid_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.003_NH-O__1Hpyrrole--aceticacid_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.003_NH-O__1Hpyrrole--aceticacid_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.004_NH-O__1Hpyrrole--acetone_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.004_NH-O__1Hpyrrole--acetone_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.004_NH-O__1Hpyrrole--acetone_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.005_NH-O__1Hpyrrole--dimethylcarbonate_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.005_NH-O__1Hpyrrole--dimethylcarbonate_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.005_NH-O__1Hpyrrole--dimethylcarbonate_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.006_NH-O__1Hpyrrole--dimethylether_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.006_NH-O__1Hpyrrole--dimethylether_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.006_NH-O__1Hpyrrole--dimethylether_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.007_NH-O__1Hpyrrole--dimethylperoxide_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.007_NH-O__1Hpyrrole--dimethylperoxide_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.007_NH-O__1Hpyrrole--dimethylperoxide_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.008_NH-O__1Hpyrrole--methanol_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.008_NH-O__1Hpyrrole--methanol_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.008_NH-O__1Hpyrrole--methanol_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.009_NH-O__1Hpyrrole--methylacetate_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.009_NH-O__1Hpyrrole--methylacetate_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.009_NH-O__1Hpyrrole--methylacetate_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.010_NH-O__1Hpyrrole--nitromethane_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.010_NH-O__1Hpyrrole--nitromethane_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.010_NH-O__1Hpyrrole--nitromethane_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.011_NH-O__1Hpyrrole--Nmethylacetamide_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.011_NH-O__1Hpyrrole--Nmethylacetamide_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.011_NH-O__1Hpyrrole--Nmethylacetamide_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.012_NH-O__1Hpyrrole--phenol_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.012_NH-O__1Hpyrrole--phenol_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.012_NH-O__1Hpyrrole--phenol_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.013_NH-O__1Hpyrrole--water_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.013_NH-O__1Hpyrrole--water_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.013_NH-O__1Hpyrrole--water_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.014_NH-O__ammonia--acetaldehyde_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.014_NH-O__ammonia--acetaldehyde_monA,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.014_NH-O__ammonia--acetaldehyde_monB,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
HB375x10_2.015_NH-O__ammonia--acetamide_100,gscdb137,false,true,false,false,true,verified_qchem_input_snapshot
