species,receipt_sha256,files,bytes
HR46_methylformate,95c44bff68a2b76fac4eb696780f2ba03ef2c5e8771bc15e6593fed1f18c7f92,8,14796219
HR46_methylformate0+,bd0b67da99a4c573c7b2d2465097073a1dbf89021bbb91cc69bebab11a39a499,8,14796219
HR46_methylformate0-,520a4a7da4dbc358c06ef4ddaa2d5bbe37ffa40094c023c49bcd5c188580331e,8,14796219
HR46_methylformate1+,527e813ae6d64963f13bdc13a15d1bb816748a7a4d65d812143a9f579ad61ea6,8,14796219
HR46_methylformate1-,fe706e4b3b1d7edbddf0159861d09b2ade9cf43d2f6a106121ce8be7a3145773,8,14796219
HR46_methylformate2+,00ea2dab95b412d1c9a75426d87161bd7f8b1b632664ddc68746e5608ebce4d4,8,14796219
HR46_methylformate2-,6330da4fff48f49ff560c00f36a11007f820a5f88083ecc6419c3b453cd432ca,8,14796219
HR46_nitrogen,c6b1770f845221720aa440b69fb08fe77fd261784e8987bf991b73321d8b10d6,8,1525545
HR46_nitrogen0+,16f4e0887e25a150ed5a1cf8f161c38763f6b7e7167d15ecaec37d6f5342bac5,8,1525545
HR46_nitrogen0-,ffa78ca853fec7b12c7b34cfbcc802eb60a098bab1f481bc732d07939c9295ab,8,1525545
HR46_nitrogen1+,6eeec0258918a038996fb0073de2c9fc86184fec5fa92ca62f6224c811688ddd,8,1525545
HR46_nitrogen1-,efa54ff444c49a8056bb30d219c61533a77aab31982e3dba6ddf7caa91f9cd75,8,1525545
HR46_nitrogen_monoxide,eb312238410c3b205af394e5d945e6edc51f3867e6f8de4a57ea6f33b08b7246,8,1525545
HR46_nitrogen_monoxide0+,94b86d57605eacbba441beca534feebb17df943f79f43e45892deedf3acbefcd,8,1525545
HR46_nitrogen_monoxide0-,344752513901dc15099f14c1f4e601720543c0763e58d3ec6ab38add5e6106ad,8,1525545
HR46_nitrogen_monoxide2+,3128272b456e64604c9c26ef9dc9da5e536718a978495404098ff78cd1302f8a,8,1525545
HR46_nitrogen_monoxide2-,072260d853a27063447c5df6be3ec99531cb208d3b0840d8ab5a4c5987522586,8,1525545
HR46_oxygen,0fadf3eb897c92c275ccc11220be8b24a919e19349c7692fc15605e741bc1c20,8,1525545
HR46_oxygen0+,5858cec14830b7c63fefd75ec5db12214e0fd8e5ba0a05da78237dda9038bf5b,8,1525545
HR46_oxygen0-,5b653c5c7258374c0c67f52e67f98269134e66b81198eb4b0314101310d3676c,8,1525545
HR46_oxygen1+,44be691d966b1c37f76cf93f8752c4e64bc585cca83acaa20024ad7c650e9416,8,1525545
HR46_oxygen1-,badbec17a34a91a1e91da43cebd82b038b13b2df5d958c28ee4d135b81d96d46,8,1525545
HR46_phenol,c00c3e4e656040a3a4b6ffdcb1bb0f1d75db8bb86eeac4d0a8b99eab0b4984a3,8,40422090
HR46_phenol0+,e8186588c66a4c54992ef3054d1afadc72754539f3f31e5e027ea5f0b00fba50,8,40422090
HR46_phenol0-,bc5bfa4711fcb79a4b50fae194f8d76cb09141be6d7a569476554eb33624265b,8,40422090
HR46_phenol1+,689a128e4a3615aa3cf397470d3da500b0cd9802ee36862e354ddeeeb5a08e12,8,40422090
HR46_phenol1-,3d66a81617444315cc6f7e54959dbc5e6b3376c0d183bbdcf48db74846f8c6d9,8,40422090
HR46_phenol2+,16b329dc34b7456c922536e003af7977d764a1353e7bf4b05ba7f47e2cfdcaec,8,40422090
HR46_phenol2-,ac8d06b491a312aa76bd5015593fd5f03de677120e38953b917e77fcce52951b,8,40422090
HR46_phosphine,5205de72e4dcb3e7d928193a6a3978636a1fa60b9169bd5bc66e16fc36d211d5,8,2739951
HR46_phosphine0+,33fa2bde20e15a83426f18b043ef41dca37e7a2e79c4ccca4fad51b83632ad47,8,2739951
HR46_phosphine0-,516a2cb8ef03c470bfab4a640a66bbf0f649e398fa3b77a52fbbd5f9bbfcdece,8,2739951
HR46_phosphine1+,5d638166f2606e1e5a6323080a73ead546f1a7141b04e5defe78fef08036191e,8,2739951
HR46_phosphine1-,976c8e6f46a3a4a4265352989df78a0096e3d5b0aca4db630bd47446bc90685d,8,2739951
HR46_phosphine2+,e994576d743b41bbda24777bbe93288aeffee4e748a003b21bbd7b917a22653c,8,2739951
HR46_phosphine2-,43d6b8a32e46dd4b56690213aedebee42921d87722fcdf52f49d0d70d305a838,8,2739951
HR46_propane,6b5e274de0be45c7d1861cd56931f50ae107f5c0a9055d35260890956315686a,8,21228868
HR46_propane0+,1354537cc182d11baaca35ca09eca62197afe59a57f28986355af5f10adb2ffc,8,21228868
HR46_propane0-,e282c3dd434c59d0b8ea68f827e7b3c5056edf27189e12b78b28b81d8b05e8f2,8,21228868
HR46_propane1+,794ee233f815dc00fa72ee59c0da9cbe19a1de9f9a83ac2a56a673b5ff571200,8,21228868
HR46_propane1-,7c6a57eddfce9fbecb4b41728fd363b447f44b74a9d9e7a7f89eddf602509e12,8,21228868
HR46_propane2+,4c5a829090bf81a0deab4eda7d32d8a0f7f933cc06c503def98de6c5c08480cc,8,21228868
HR46_propane2-,4b2fd81c9e8906b3f438b18a6ff5c1d833fa24fc7517d28fcba290d64a3fb4a1,8,21228868
HR46_pyrazole,7e360b35a80fbf2d5335fbce59563c174be7c56ccf37c47e157ceb9ec7680d53,8,19868158
HR46_pyrazole0+,a3cabdcb2febf5bd0dfc5140cae13f3ab87770017e336d96dbbd4fbdcdabcd31,8,19868158
HR46_pyrazole0-,c1c12c311857f49d076dffc3962ac3daca4f67d837f267f09f81d6cab3f27c20,8,19868158
HR46_pyrazole1+,47d166b83e3bbcb1904589b0d08eb86610bc042ef93e5ce2cfebf318b2be72a2,8,19868158
HR46_pyrazole1-,d561f1ddbb26c065d70cacb9e614554f5340c9bf25eda388c3e068cf9d75b8b8,8,19868158
HR46_pyrazole2+,32daa867e7cd9c39084e70a9b1af2bae9e93cdfd0279576af813ab359de27b45,8,19868158
HR46_pyrazole2-,5d9f5a1e3695a2db98c993f9e13b81d2328f567251633914cb5cb90da62bba1b,8,19868158
HR46_pyridine,da4e9201f2368cb16a9811b9ad44c609f87bea35329d8e006329d4fe87bf720c,8,29254740
HR46_pyridine0+,2793d4b7ac116171d1026d53d2cdf7a5936f4bf33dbc62db3196c7e27acf91e7,8,29254740
HR46_pyridine0-,169a9b912990ed59a3a7f649244dead7f36c63bd6e86b1d81aab91f59171aae9,8,29254740
HR46_pyridine1+,258ad8e3e5c06bbeb3b09dcd37fc678800399392aceb85969a0dca8c790aa15d,8,29254740
HR46_pyridine1-,4fb3552b762776af1ec59e064a402ed4ce1837560016dca131e5cb472f37d104,8,29254740
HR46_pyridine2+,2dbdcbac2eb8f8941fe624bc982ac23817a65b426e11e0fb1ad5322c5e92e0c0,8,29254740
HR46_pyridine2-,fac234f851847e5b1d674a8b687cf7c64b734563707eaf455dabc85ff86f1a33,8,29254740
HR46_pyrrole,bc171a843ab447613e50c8e196b4136474bc1ccaf139bcca8edbe134d501adf7,8,23020545
HR46_pyrrole0+,486801cb594bd06c059fac2a7e1ba57f5bdad13ad73fcae705d9d61a5e1fbb21,8,23020545
HR46_pyrrole0-,7a32e459587ae401a3289feebb54444aa0b92cc566f0210b1f1094696d76df1f,8,23020545
HR46_pyrrole1+,373b2ce1b35d191e870f8c1c48aa33804412d316216866fa6c13db1adbc00a6a,8,23020545
HR46_pyrrole1-,d43e20fdf4ba74b80583062c0172b084869fa8d100305ec63caa553620439b49,8,23020545
HR46_pyrrole2+,f0c8e31be7da2d2770aad38ea1fc4498232e88e23efe75b8a6c55dbd20f83d2c,8,23020545
HR46_pyrrole2-,cdccd3ca0bcdee764a30e9d3d35578a13bf1d6fb5103f368c994eec4503be0d0,8,23020545
HR46_silane,2763ec038357eb34a3962c213fc70acb6b2597fa426c497e484fa96bf1d86e80,8,4015698
HR46_silane0+,953cd715738c46a3de5ccfbe87bf67e7dcef7e89e601bded7d83af687e2e1948,8,4015698
HR46_silane0-,edcda350817b13f87fd9bbc249cb4903414c7b6b185e75e2060f72341c690068,8,4015698
HR46_silane1+,f793620f225b6e8ddf46d6c9c6e584f299ecba0cab2727d841ec1cc48722733e,8,4015698
HR46_silane1-,f56ab2c563f499ac0986cd1b9501362c6eb6714096dd5bee5ce71b3ec9b7ced2,8,4015698
HR46_sulfur_dioxide,09f75817be6419fb8bfb6ae7941ad2cbd0eace045d047902a92d9ee2d1a9620b,8,3428076
HR46_sulfur_dioxide0+,bf555ae9c6a7b544e8b157acf264da66ac9f533416d6ebc5d4078ed3ba97340c,8,3428076
HR46_sulfur_dioxide0-,04a7ea4b446faae24463825d64b721b10c5eccd5d593c11ce136c0f40b22d952,8,3428076
HR46_sulfur_dioxide1+,d5f0a56c887b4e539c11e9d2cc182e397c3c2b4013714f7c2bdc6038d7db713e,8,3428076
HR46_sulfur_dioxide1-,e2fc1075b288a6af4008a557a48324e129401566bfd477fbcf1c59cf8a6c1113,8,3428076
HR46_sulfur_dioxide2+,b8a0ea344782af61f2ba549ed351ae34d4ad882240609ff790cbf2676dfa7b12,8,3428076
HR46_sulfur_dioxide2-,d757f4807c3d107d628552c8f9e42542bbed3501ed2ee45b03e81f5c98972fec,8,3428076
HR46_sulfur_monoxide,4291155c9bc88dfb1e1cfecbfb3dcfc241739b17e3bab1fc08dbd3c1d59c5561,8,1525545
HR46_sulfur_monoxide0+,a82bcd6e800d081769962acb613b78e40a0b82424231cebecab752b8ed614d88,8,1525545
HR46_sulfur_monoxide0-,feeab592fbe34924ee62e91aad4ea6f2cb29530bd65c4e43e25b6719d7bcda16,8,1525545
HR46_sulfur_monoxide1+,237e3481c0157c0e22858068542c149233ed9a38dca36f77ecd9248fb65c3ac1,8,1525545
HR46_sulfur_monoxide1-,7f5da258d23e211a3f617d6df4e38ccaa043796b916f83a5dee07ffe76046ecb,8,1525545
HR46_thiophene,4842094fa0b7f7135227dedd3d61fece7f04b94f169d980a60dcfbd1618417d8,8,19857822
HR46_thiophene0+,49df2c1dd0c9dbc604f76721184125539b602675db88dbb74f6696ad05ee8057,8,19857822
HR46_thiophene0-,9d8058819fde3ec6a205885364d4ff0f33baee00f9a5e0eb6bb41e38ed492779,8,19857822
HR46_thiophene1+,f6ac13c62e6218b2e4c2a2790448362ccf0af637856b20ce6032b70f76cae840,8,19857822
HR46_thiophene1-,d0b9ba7027b1254ef6f54d6bb301bf4ecfb42aaff70c97500d78a58e0831ce64,8,19857822
HR46_thiophene2+,ec6498acf0aebd0bdb3b09ebae0d92d41c889d7dc301f70ddbbcda471a7fe481,8,19857822
HR46_thiophene2-,cb0472e31be6f46958ff7b853e85f952214fd2383484a7ccb904d0c44599f623,8,19857822
HR46_toluene,fa12b675c81998e379e876caec1fd3aef3a44c0845c9726c1683c7db510d6dc8,8,49629904
HR46_toluene0+,3dd1d5d7eb02c483bc229a6dcb0cb173afef861b7d35f89a06733b117712fb3e,8,49629904
HR46_toluene0-,986db35edbf92e2c6793fa55a3f2b82dcc3d8cd4518d7e02f31fb362daa049d0,8,49629904
HR46_toluene1+,0963742155ec856bf105814f3a26a6cd09c1ad49962a766f8732c1918aeaa597,8,49629904
HR46_toluene1-,bf202479b624f9d62b717647d992bca8a1a00b8fd0c2e9230c3d4c3a7d0ddf62,8,49629904
HR46_toluene2+,4b9165efca28afde831c68205bc1c5a6944a78be863fd6a1a9fd57cbd4481906,8,49629904
HR46_toluene2-,0e1eac0a27726e965e8f3f1ed81c7b3dc88c34c15ff99680fc301662cd60c79a,8,49629904
HR46_trimethyl_amine,154b057925c07c856e9ea1f1111b79462518a3a6321658c6efbc0e5a416a40fa,8,30965610
HR46_trimethyl_amine0+,28d212ba61d9517738d5c50d5a1e50b483b32699f28a47c842c9d1e407da7581,8,30965610
HR46_trimethyl_amine0-,53447025d14e0ceeaea2123bc1aa261087ec3e3bc518c9303dbfa9e2488ddf63,8,30965610
HR46_trimethyl_amine1+,0cfceae64bb6e65e324aaff7351091fcea99be9241760c4d3553ad440afbbc29,8,30965610
HR46_trimethyl_amine1-,376cab7054cf6981cdf8d10f4c6780f1d051d14980c5e15c58ed461f5bc23178,8,30965610
HR46_trimethyl_amine2+,3fc23ce08494fe1e17d19134f844a47bc88db2cc83dcf17c3a3d2fc4000b5322,8,30965610
HR46_trimethyl_amine2-,5a579f86e8f5e29a8f7744545e7a1e5eefdb9734dffb7ac1c695ae0b6c1ec558,8,30965610
HR46_water,ce84f9bbd7c9c9511ed204805f6078bc12b92217f4768e0ce96dc3102b2497da,8,1719564
HR46_water0+,5355bd3d24bc0010628f08d95c0669e437f0f3d30a8a29a39f51f4bd8758359a,8,1719564
HR46_water0-,e6f512382986bdbf7149fd63a063ceeb23db74248d4f234f67d14a35eacbd812,8,1719564
HR46_water1+,5fbcf5ab1960ae95f3068c93eae8dd3844af1d3d8f3a3431358742560401b693,8,1719564
HR46_water1-,332f7977f244df9623559ac4b20af8e311a39505dcddcad4d274dc63ba3abe9c,8,1719564
HR46_water2+,aaec53e3d0c220cdd672d59f25582a1b82f53ebab0035521f73b0931e07e3923,8,1719564
HR46_water2-,3dc6732fb2f9851fa3422b8994c50d4a941d4ba3b81cc7dabfe7a455a00854e5,8,1719564
He3_1,6958db934cde053acd184eee3da718f058be4ce3f2caf6961d779fa0a7773e31,8,4769772
He3_10,64658c40b0636cc038ebe8470718eff9e04a0238709f588a0ef310d10d325af6,8,4769772
He3_10_dim12,c0e8829dd3ba4c771aecf1ee4ac8f3e032a5238ce24de061517aa2c6413832ae,8,2122025
He3_10_dim23,abb52991cc226cf34227a6f378f7bab7abf3a9493f945e86ab2d2b738609a950,8,2122025
He3_10_dim31,721653523f203d83f1132f7b452ffddae33d8924b6b3829ed57ab14c7398ad23,8,2122025
He3_11,c4a336f434712b6d85d3bd007e218f31de24f8517fd3c59c4b3f10142ac4c387,8,4769772
He3_11_dim12,06278c7f208335d17dd52cca46f704662d94ca34bb4ab0143392308d3bf83d61,8,2122025
He3_11_dim23,b2234c57ab7df026c18f34b93bd78c62598de0223beaf1b9599fff4d88694bdf,8,2122025
He3_11_dim31,30ebe9bc6a8962225175adc1f8c5fbcb9884d0f97428ae8dd8712f7b7b81f241,8,2122025
He3_12,f4e77476ec9c95887fe6549938361ad6328dfbfd9bba8f82b01ef822fbcd7885,8,4769772
He3_12_dim12,112fcefddde83ed7ad3da404a90fe9b234b72781839f4a9198d34972078b96fb,8,2122025
He3_12_dim23,4d9d17e97d85f485106b96a0c8d291e331256cab103584bbc0a8fc853fe9df75,8,2122025
He3_12_dim31,623ef1b3886777a3e154ceb713cd87a27f91f851bea201b3b3f8bb24a375423f,8,2122025
He3_13,c9c9590e1ed23698525a892ca645ac9b0cc26b4057767e2aee3deb2b8f5850bb,8,4769772
He3_13_dim12,2a75b93edae7993d0dd2112ae43274aac3e765fa5d220e63edd658f33fab428e,8,2122025
He3_13_dim23,ca0d0a826b63c422238a89f67cacd8d18dff6a9acbe05c696176e6b4ad1c5cc8,8,2122025
He3_13_dim31,bdc47560acb5eaff3831c0d5f6a94febb7b15ca00d4071a3c3e8ccbf7fd9745b,8,2122025
He3_14,63b93d8fed2868de4265bc21e9c016706ca3e487331bce352482eeafa3b7f953,8,4769772
He3_14_dim12,4921072ff9ed67ea059987ea6f1e1c890ff17db337375c9f92868d397689290e,8,2122025
He3_14_dim23,78209f834c8068c44447524feae688bb6268cc28f612e8c046c3f4c36566bf6a,8,2122025
He3_14_dim31,7fb35992f9aff4b1edf88aa2c2e5da02940f87c72c18019085675f1a98daa02b,8,2122025
He3_15,7bdfe7b2a66062e7fa5eac35ef0972bd4e357578ad94dad340e22c250f05e5f3,8,4769772
He3_15_dim12,248297c9b6486157eedde46bf90411a2f4e0caaf85f78f91844c89604ede7af3,8,2122025
He3_15_dim23,9220d0fe884d183c87698b03ec35ad975a2eac00b0702a68fc37862588312b6a,8,2122025
He3_15_dim31,99a3197c329c7e958f447cc4689e68a355fd04e7b5d83ca76131e7cd7b0bbf87,8,2122025
He3_16,ef9c7ad9a680fb2a106f6903a80c508aebf6fd3f908812d3a84dea4a1e9ff744,8,4769772
He3_16_dim12,174bca1d5c66efa0a91cfaebb06bd451337dd65d286e9d396c441bad850adaeb,8,2122025
He3_16_dim23,0bfb75335d1ddf266db605d6a1fc8e16a7d8e6406e89a9edf5166e0dbed7520c,8,2122025
He3_16_dim31,6902c201d361b223cea81bd214e3036bbff93fa953f51c26f1686c57a053ed23,8,2122025
He3_17,0dac38dc401178e90da188f895c988b345254d9982ed3b36ccac7a39049edbf2,8,4769772
He3_17_dim12,fc367fef4f707a6c6da6f8805abe65803cd4c14041175c1a11aba0670785d4e5,8,2122025
He3_17_dim23,e8675817723e3202b4e66385f8b05c5b18807d7bb15380839406bccad71750df,8,2122025
He3_17_dim31,8fa759c0a05de985d534464ddc7de09765778478e7bf60f3471544eaeeb4cd2a,8,2122025
He3_18,394308cb80aa995733347a833dd78f6cd5ccc3fb038a3bb37af14f2fea6c66b2,8,4769772
He3_18_dim12,3ae770bb32881198d8d7e95e96e745b94d477373e3ce1b75f142a1e19459335e,8,2122025
He3_18_dim23,7dcc5f1adb83f8d68b32891860ef840ae1ab70bbc6300061a1abd5fadd51ab7b,8,2122025
He3_18_dim31,9a64a69cefc9876d8a572a7c7061e06c0529b5c3b3ac22e0ddf08a19fd0da359,8,2122025
He3_19,280c50f37dde6f11576680a5b957f194aa5617e093b2024a09ceacee0f8a6af9,8,4769772
He3_19_dim12,53381bac744e8dd9147079b688e7164dbe511c73604fa8b2a26f61336659938c,8,2122025
He3_19_dim23,905ae0dcd5109f10ad428a180f78cabfa3b4962f47c67b9d6462156ea3a75a40,8,2122025
He3_19_dim31,79a346c4a3e824d344af41a68c52045c54b7e0c6b4d086fa8eefb67ea13f0f46,8,2122025
He3_1_dim12,0bc98efd80ff71c5d63415b40609939ded083796cbb4213f684e7f7f9e033db8,8,2122025
He3_1_dim23,92319a8ee2ebb9ca4c0d4e56894957e2eca4520c3d3f9531a4b434f4967bf356,8,2122025
He3_1_dim31,c095e3378eb08c86f5d85afba5800936a7ac925fc9bfb5ec04dbb4cbbad1bb0d,8,2122025
He3_2,4442b7f3c3eef0d2e2dc33ef7e2d4eb93d48abecab9e4971c3bc86e99fc6b1ec,8,4769772
He3_20,370014e8badac4a191b5189a323e737976171ad98485858185716707b7740732,8,4769772
He3_20_dim12,31c8cbbf3b04b7b9da7afdd467f3f5a0c793dbebc730225122da39b7900c17da,8,2122025
He3_20_dim23,8bd31a749b95cef2c6fcf3094221b2ccea05a208035be0ec266b9f8a88e2a909,8,2122025
He3_20_dim31,d60b74c055338f097ca16dd2b8c371950c9f7066e2b47d7c37493421f7d651db,8,2122025
He3_21,c542c3e0419e0294c3dec5365f71348b7c2ca884c09b42a330b7d10c488dc96e,8,4769772
He3_21_dim12,7bcf11055b2a23b232ec75ccd73aa264347f9f0dc3be6de14f78bb566fed7087,8,2122025
He3_21_dim23,800ee2f0b3eaae740e24fa9460763a1fb00e2d49ba7cb4dd4d635757a4b9e750,8,2122025
He3_21_dim31,f690265378b3542e5ae7748050488cbc1ac075a7dcc4753a5e3e3924da1cadb4,8,2122025
He3_22,896441db867d947dcfc72012c93c785a573de269eac4178400b375d5ca1c62ae,8,4769772
He3_22_dim12,779cdc25ddeb083b0f72edd385af3b9c57c6efccf730aa512a650e2bf3e15499,8,2122025
He3_22_dim23,6e95b9f3a46a9514989e6851be5533bef8f8eee6056e2da6ff0b73baf3717bba,8,2122025
He3_22_dim31,cbea761d89f3340c2bcebfde835b6327f694080910e896f11aeb4ba858e2caae,8,2122025
He3_23,c7f109afdfd18584dc7eda82f004443845c1b272667ff4631199ac4b1d3d3a9b,8,4769772
He3_23_dim12,15e4164c4112474c86eb7974ddc6a1e67e707a33c28360be14cd29c298355a4d,8,2122025
He3_23_dim23,6672096872114b9899ac23607987a361fa44de0ebe7f9e75ba8b81037c2b5a64,8,2122025
He3_23_dim31,37842d10a7e167ceefdccf4b66fcfeb8efccad6e7888cfffa0c33a0ae4832db7,8,2122025
He3_24,f6d434ceb01723dff17f06d734a5b2a82adc86c2236189970cb1bfab48289437,8,4769772
He3_24_dim12,9fa7c57cf09c7ef36548cb607444ba21fea75099ec3c9a3232a1c691c0b585f5,8,2122025
He3_24_dim23,001cf00d02ff82d301ce81c68ef7773f576d12a186848d8da85a73e9360bf0a7,8,2122025
He3_24_dim31,10e043e42777cb361fa4e5711053342e71801df80c39963d395d0362fb17fae1,8,2122025
He3_25,6adcb3e9784460b3c4f85f882abf920337dd030f5f5ff9a1622b3127f244eae5,8,4769772
He3_25_dim12,d6a1ccf79592efeef419ed4e8645d77f9cf48523d2451e14511c550668fe102d,8,2122025
He3_25_dim23,6f2e52e086dc63226e79bd0e06846d2620ee02a89f1be31a2d2d7673569f2b0c,8,2122025
He3_25_dim31,b4cf18b90775427f138e4d25524e5830a7af188744f0055bbec3036dd8ffecd4,8,2122025
He3_26,b4bc5f046d2278fd478d3804db417da0ba5ade7aad37faeef5307d903baf6f4e,8,4769772
He3_26_dim12,5bd910589516ddf69a8c1f6a2e42404ff755105b263eb8f8883984c34788b197,8,2122025
He3_26_dim23,099b1631fd6707fcdf63554c05e49dae34f6250916b38d9d3e35ea2342d221b8,8,2122025
He3_26_dim31,1977f198091fe851a91cc0aee2ba4106437a1b96db72ea24c4a199ad138cd5bf,8,2122025
He3_27,17677635113670559062b121b438f01bf980cb3d1b12a67f7815a0f91517fe20,8,4769772
He3_27_dim12,f224bb4a87893a9e090bd423e5141e1ca20bed5ffcfad242aa1021e05499e663,8,2122025
He3_27_dim23,f0faeb66feeec09d6bd6d4eb3d9a8c4c0a3c901000fcce14df7da2f5982c99cf,8,2122025
He3_27_dim31,c887b27e46fdf30c87ab9ddecb1c89fa4a6bf6f1590302d95aeda734d0adc600,8,2122025
He3_28,d7f6022971e20920d24108dabfb8165769263b7a0607256590fbd5cdb885f7f2,8,4769772
He3_28_dim12,2b3581b9b08cbd7ead5fb98943862f0be397622ed4eeeedcb43294a645613fb2,8,2122025
He3_28_dim23,16babc2d3e930a513fd2efa82e6fd98ee4be214e2f439b49dbfcceba04fb4ca6,8,2122025
He3_28_dim31,2b1c149a99adeb35631f1c1abd0a0b8ba5cc06959b55f52b0890385b219d8a29,8,2122025
He3_29,62deed40c7402d2e2e4bb81fdd5eb1b8bcdb454d79a5cb401188a7ed270c0895,8,4769772
He3_29_dim12,21c81a5d8f649e3e724681fe5e2a4017812a49ea973c0bbde6d5c2b634e772da,8,2122025
He3_29_dim23,8d9f41fe58820c592fcd514c288fd920c3df9786a15391eb8daadc9b08ae2f3f,8,2122025
He3_29_dim31,c8a7c2e2f81aaa3eb5da87db4200c0e18417179966f6b4e791f72d404fc3161d,8,2122025
He3_2_dim12,932fed4f466532d46c813129997239761b995b7a613afa1d5d7b6a597cb04d7f,8,2122025
He3_2_dim23,3d9f5e00df7e952f75005bbb6da04da72841d9f0f72ac3164031ff9fbaf2d061,8,2122025
He3_2_dim31,87ff3c29bf0fd4f9bf324b23a352eba5b89d8a05ed9b0cf8d8aea28b6a266a68,8,2122025
He3_3,1a5c31cc0e267cbc60d5a0a7947dffecb80dc59fd52f862b0f7dec8f5b7bd4ae,8,4769772
He3_30,a54476ab618c89d18e2c160c701d25b8a4f924ecb96476c1a9dac75d09510cdd,8,4769772
He3_30_dim12,13192baebbfc15a8a34ed06e104938c1ba57014417755004ea986b46db630975,8,2122025
He3_30_dim23,103badf9c7af098f4cd9a19bfe204078657456e8ee76ae05b5ad7d4efa11fbc4,8,2122025
He3_30_dim31,09e52b1392369fbfed1f0f42ee70974fa8cc255b484e2269425d9c40e618dc06,8,2122025
He3_31,0babd7dc121f5cfd9a009428b5aa233669b47000ea8d4f17ac99ec061104f26c,8,4769772
He3_31_dim12,cbfc608e3556ef6e097f06211c15f4783ab145aee0d639770d7efc27f313178c,8,2122025
He3_31_dim23,afad5b9f3d2cf8f050a0730fef4ce5141a9e2a79d1cf2f1f38beeca90a287e56,8,2122025
He3_31_dim31,c3faf1c9971d3dcf2d31d41e1a1e7d337701a72dbbae559a692970cb4ad0474e,8,2122025
He3_32,f17f8423544b767c38b931db52af738f669b090f2e2c85b7f15309e35b43ccce,8,4769772
He3_32_dim12,0258eb765adeae8f767491e6e5701740194ba2063e4124fe9251779714425042,8,2122025
He3_32_dim23,1e8682bb86730f355874f9b34c3c370c0fd0562b6f7def6de4c7f6f9a22ee9fb,8,2122025
He3_32_dim31,f795ec04a1d880e301b58741822ff1f2816fbfde9b1af82b925a8db6ad23d155,8,2122025
He3_33,4a42aee0aaa3fea4e53561446c44af0f6a013896620332f4412e402519e113fb,8,4769772
He3_33_dim12,955298215694a3594ea7d0db12102f686637fbec239c5871763ac7d3bc2f1430,8,2122025
He3_33_dim23,89638a7f9e3e382f304cd70ac6c6694aee2d47722059497348078fd6be662775,8,2122025
He3_33_dim31,150c108e465fdce4a7b13a60a6d1f849edd141fbf4a1e4595afc5d6a0a4457cc,8,2122025
He3_34,acd1e1290fdcf407e7b03855556b841cb6452ea9d0f6bc5ef93a4cbc6b213063,8,4769772
He3_34_dim12,7ff23361783aaf0f5646386ebe8b1f969f97f9d26eed9255919f753ac73c87b2,8,2122025
He3_34_dim23,59656eba7909de237490b33772fbafa6049ccad6ec210c37c62d61a21fe02737,8,2122025
He3_34_dim31,5093182f868f94308de5bcd8654c6ebc8be6cc877f9865e94efe5142dc3f7326,8,2122025
He3_35,56e093d0ada097948e9fa0f1cd750ec4afdf7f11418643e5e41e280272a5af07,8,4769772
He3_35_dim12,9963913862282240d204ac87f73b35bd7f55c9165d521a89fc283bce0770dc31,8,2122025
He3_35_dim23,eb343f9f38090b19c2967c8540701a5628c1895015e93902047bb183b4fd7103,8,2122025
He3_35_dim31,18c70199062e8b5930cc3b37e5aa590ba4fcfcb0e23f9871426603c451497abf,8,2122025
He3_36,1078544e14ae16ac9c544e2fc521563628c92beb8e831ffd79554be4480179c9,8,4769772
He3_36_dim12,118cc2134caf717b463819b79d4c41bc41ecfe832ac366989250d38983ec4c51,8,2122025
He3_36_dim23,2fef64405e128b0ed5079db54c861e570dc057a6507f7907f65eddf066820605,8,2122025
He3_36_dim31,817c7840912bbd67c58c810b5afaff0b1e5754a1b3735bbdf206b54a40e2141d,8,2122025
He3_37,d4deae5f4354506b89e267fa5e4dc6adb9031d7cce394a0ae7044f0f7b65e501,8,4769772
He3_37_dim12,5bef51192ef6ffc67d26e780b3509fbb9b888c9c76524bb09d495d9a7aac4f3e,8,2122025
He3_37_dim23,b16d8dd8f51716852b0e2c30aa2755165fbba0f688bd84822e5de504b278de7c,8,2122025
He3_37_dim31,ceaf883edd14a91ddde0160d721a387942128ca2e23c473ad0c252c9ba7ca2cd,8,2122025
He3_38,1e98298b76d6a24f0aadfe77172d9e42da36500114d2ef56f9ffc47dbe5046e9,8,4769772
He3_38_dim12,6dfde64ed9cc6c29724f6bd50fae96c3c6084f103cf2eddb84c20fa54f6d70bd,8,2122025
He3_38_dim23,cc92577d811b866801d26d0f16703e9ec804e7822ea7e2cfe491aa5270fbe84f,8,2122025
He3_38_dim31,e657aa5ccab515bf4a516dff8478a94566082eea2722a463006f13e1af9603dd,8,2122025
He3_39,344229c83ea172485956f20a4aaa811c9aa6ec4512599512403ad1ad31af50d3,8,4769772
He3_39_dim12,2c7b072dcb7857f54e2fb5921faff144e447e96a28ce2848937f1feb0406a0ce,8,2122025
He3_39_dim23,6fe4bb098dc4e1359087822ad7adbbb4d5f322a792fcf520810a955b0f0526e9,8,2122025
He3_39_dim31,37d91ccf7184a7f47507b8130adf1b23efe3533a6bc275870f976783a591c5ff,8,2122025
He3_3_dim12,c074821232e86113bf967def8d9bdb4be4d4edbeb8f0e8e915965b8740a92a5f,8,2122025
