species,scope,source,status,issues,bytes,nbasis,nmo,files,geometry_max_error
Dip146_HPO0+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_HPO0+,structural_pass,,2500812,228,228,8,2.220446049250313e-16
Dip146_HPO0-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_HPO0-,structural_pass,,2500812,228,228,8,2.220446049250313e-16
Dip146_HPO1+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_HPO1+,structural_pass,,2500812,228,228,8,2.220446049250313e-16
Dip146_HPO1-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_HPO1-,structural_pass,,2500812,228,228,8,2.220446049250313e-16
Dip146_LiBH42+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_LiBH42+,structural_pass,,5453429,337,336,8,2.220446049250313e-16
Dip146_LiBH42-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_LiBH42-,structural_pass,,5453429,337,336,8,2.220446049250313e-16
Dip146_LiCN0+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_LiCN0+,structural_pass,,2457196,226,226,8,2.220446049250313e-16
Dip146_LiCN0-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_LiCN0-,structural_pass,,2457196,226,226,8,2.220446049250313e-16
Dip146_LiCN1+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_LiCN1+,structural_pass,,2457196,226,226,8,2.220446049250313e-16
Dip146_LiCN1-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_LiCN1-,structural_pass,,2457196,226,226,8,2.220446049250313e-16
Dip146_LiCl2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_LiCl2+,structural_pass,,904969,137,137,8,4.440892098500626e-16
Dip146_LiCl2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_LiCl2-,structural_pass,,904969,137,137,8,4.440892098500626e-16
Dip146_LiF2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_LiF2+,structural_pass,,904969,137,137,8,2.220446049250313e-16
Dip146_LiF2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_LiF2-,structural_pass,,904969,137,137,8,2.220446049250313e-16
Dip146_LiH2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_LiH2+,structural_pass,,464425,98,98,8,2.220446049250313e-16
Dip146_LiH2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_LiH2-,structural_pass,,464425,98,98,8,2.220446049250313e-16
Dip146_LiN2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_LiN2+,structural_pass,,904969,137,137,8,4.440892098500626e-16
Dip146_LiN2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_LiN2-,structural_pass,,904969,137,137,8,4.440892098500626e-16
Dip146_LiOH2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_LiOH2+,structural_pass,,1683436,187,187,8,2.220446049250313e-16
Dip146_LiOH2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_LiOH2-,structural_pass,,1683436,187,187,8,2.220446049250313e-16
Dip146_N2H22+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_N2H22+,structural_pass,,3716079,278,278,8,2.220446049250313e-16
Dip146_N2H22-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_N2H22-,structural_pass,,3716079,278,278,8,2.220446049250313e-16
Dip146_N2H42+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_N2H42+,structural_pass,,6866613,378,378,8,2.220446049250313e-16
Dip146_N2H42-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_N2H42-,structural_pass,,6866613,378,378,8,2.220446049250313e-16
Dip146_NCO2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NCO2+,structural_pass,,3428076,267,267,8,2.220446049250313e-16
Dip146_NCO2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NCO2-,structural_pass,,3428076,267,267,8,2.220446049250313e-16
Dip146_NCl2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NCl2+,structural_pass,,1525545,178,178,8,2.220446049250313e-16
Dip146_NCl2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NCl2-,structural_pass,,1525545,178,178,8,2.220446049250313e-16
Dip146_NF22+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NF22+,structural_pass,,3428076,267,267,8,2.220446049250313e-16
Dip146_NF22-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NF22-,structural_pass,,3428076,267,267,8,2.220446049250313e-16
Dip146_NH2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NH2+,structural_pass,,931497,139,139,8,2.220446049250313e-16
Dip146_NH2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NH2-,structural_pass,,931497,139,139,8,2.220446049250313e-16
Dip146_NH22+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NH22+,structural_pass,,1719564,189,189,8,1.1102230246251565e-16
Dip146_NH22-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NH22-,structural_pass,,1719564,189,189,8,1.1102230246251565e-16
Dip146_NH2Cl0+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NH2Cl0+,structural_pass,,3716079,278,278,8,2.220446049250313e-16
Dip146_NH2Cl0-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NH2Cl0-,structural_pass,,3716079,278,278,8,2.220446049250313e-16
Dip146_NH2Cl1+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NH2Cl1+,structural_pass,,3716079,278,278,8,2.220446049250313e-16
Dip146_NH2Cl1-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NH2Cl1-,structural_pass,,3716079,278,278,8,2.220446049250313e-16
Dip146_NH2F0+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NH2F0+,structural_pass,,3716079,278,278,8,1.1102230246251565e-16
Dip146_NH2F0-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NH2F0-,structural_pass,,3716079,278,278,8,1.1102230246251565e-16
Dip146_NH2F1+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NH2F1+,structural_pass,,3716079,278,278,8,1.1102230246251565e-16
Dip146_NH2F1-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NH2F1-,structural_pass,,3716079,278,278,8,1.1102230246251565e-16
Dip146_NH2OH1+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NH2OH1+,structural_pass,,5171346,328,328,8,2.220446049250313e-16
Dip146_NH2OH1-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NH2OH1-,structural_pass,,5171346,328,328,8,2.220446049250313e-16
Dip146_NH3-BH32+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NH3-BH32+,structural_pass,,10931163,478,472,8,2.220446049250313e-16
Dip146_NH3-BH32-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NH3-BH32-,structural_pass,,10931163,478,472,8,2.220446049250313e-16
Dip146_NH3-NH30+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NH3-NH30+,structural_pass,,10977147,478,478,8,4.440892098500626e-16
Dip146_NH3-NH30-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NH3-NH30-,structural_pass,,10977147,478,478,8,4.440892098500626e-16
Dip146_NH3-NH32+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NH3-NH32+,structural_pass,,10977147,478,478,8,4.440892098500626e-16
Dip146_NH3-NH32-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NH3-NH32-,structural_pass,,10977147,478,478,8,4.440892098500626e-16
Dip146_NH32+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NH32+,structural_pass,,2747631,239,239,8,2.220446049250313e-16
Dip146_NH32-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NH32-,structural_pass,,2747631,239,239,8,2.220446049250313e-16
Dip146_NH3O2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NH3O2+,structural_pass,,5171346,328,328,8,2.220446049250313e-16
Dip146_NH3O2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NH3O2-,structural_pass,,5171346,328,328,8,2.220446049250313e-16
Dip146_NO2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NO2+,structural_pass,,1525545,178,178,8,0.0
Dip146_NO2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NO2-,structural_pass,,1525545,178,178,8,0.0
Dip146_NO22+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NO22+,structural_pass,,3428076,267,267,8,1.1102230246251565e-16
Dip146_NO22-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NO22-,structural_pass,,3428076,267,267,8,1.1102230246251565e-16
Dip146_NOCl0+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NOCl0+,structural_pass,,3428076,267,267,8,2.220446049250313e-16
Dip146_NOCl0-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NOCl0-,structural_pass,,3428076,267,267,8,2.220446049250313e-16
Dip146_NOCl1+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NOCl1+,structural_pass,,3428076,267,267,8,2.220446049250313e-16
Dip146_NOCl1-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NOCl1-,structural_pass,,3428076,267,267,8,2.220446049250313e-16
Dip146_NP2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NP2+,structural_pass,,1525545,178,178,8,2.220446049250313e-16
Dip146_NP2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NP2-,structural_pass,,1525545,178,178,8,2.220446049250313e-16
Dip146_NS2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NS2+,structural_pass,,1525545,178,178,8,2.220446049250313e-16
Dip146_NS2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NS2-,structural_pass,,1525545,178,178,8,2.220446049250313e-16
Dip146_NaCN0+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NaCN0+,structural_pass,,2522764,229,229,8,2.220446049250313e-16
Dip146_NaCN0-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NaCN0-,structural_pass,,2522764,229,229,8,2.220446049250313e-16
Dip146_NaCN1+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NaCN1+,structural_pass,,2522764,229,229,8,2.220446049250313e-16
Dip146_NaCN1-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NaCN1-,structural_pass,,2522764,229,229,8,2.220446049250313e-16
Dip146_NaCl2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NaCl2+,structural_pass,,944905,140,140,8,4.440892098500626e-16
Dip146_NaCl2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NaCl2-,structural_pass,,944905,140,140,8,4.440892098500626e-16
Dip146_NaF2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NaF2+,structural_pass,,944905,140,140,8,4.440892098500626e-16
Dip146_NaF2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NaF2-,structural_pass,,944905,140,140,8,4.440892098500626e-16
Dip146_NaH2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NaH2+,structural_pass,,493129,101,101,8,2.220446049250313e-16
Dip146_NaH2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NaH2-,structural_pass,,493129,101,101,8,2.220446049250313e-16
Dip146_NaLi2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NaLi2+,structural_pass,,473897,99,99,8,4.440892098500626e-16
Dip146_NaLi2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NaLi2-,structural_pass,,473897,99,99,8,4.440892098500626e-16
Dip146_NaOH2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NaOH2+,structural_pass,,1737772,190,190,8,2.220446049250313e-16
Dip146_NaOH2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_NaOH2-,structural_pass,,1737772,190,190,8,2.220446049250313e-16
Dip146_O32+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_O32+,structural_pass,,3428076,267,267,8,2.220446049250313e-16
Dip146_O32-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_O32-,structural_pass,,3428076,267,267,8,2.220446049250313e-16
Dip146_OCl2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_OCl2+,structural_pass,,1525545,178,178,8,2.220446049250313e-16
Dip146_OCl2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_OCl2-,structural_pass,,1525545,178,178,8,2.220446049250313e-16
Dip146_OCl22+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_OCl22+,structural_pass,,3428076,267,267,8,2.220446049250313e-16
Dip146_OCl22-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_OCl22-,structural_pass,,3428076,267,267,8,2.220446049250313e-16
Dip146_OF22+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_OF22+,structural_pass,,3428076,267,267,8,1.1102230246251565e-16
Dip146_OF22-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_OF22-,structural_pass,,3428076,267,267,8,1.1102230246251565e-16
Dip146_OH2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_OH2+,structural_pass,,931497,139,139,8,1.1102230246251565e-16
Dip146_OH2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_OH2-,structural_pass,,931497,139,139,8,1.1102230246251565e-16
Dip146_P2H42+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_P2H42+,structural_pass,,6848421,378,375,8,2.220446049250313e-16
Dip146_P2H42-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_P2H42-,structural_pass,,6848421,378,375,8,2.220446049250313e-16
Dip146_PCl2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_PCl2+,structural_pass,,1525545,178,178,8,4.440892098500626e-16
Dip146_PCl2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_PCl2-,structural_pass,,1525545,178,178,8,4.440892098500626e-16
Dip146_PF2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_PF2+,structural_pass,,1525545,178,178,8,2.220446049250313e-16
Dip146_PF2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_PF2-,structural_pass,,1525545,178,178,8,2.220446049250313e-16
Dip146_PH2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_PH2+,structural_pass,,931497,139,139,8,2.220446049250313e-16
Dip146_PH2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_PH2-,structural_pass,,931497,139,139,8,2.220446049250313e-16
Dip146_PH22+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_PH22+,structural_pass,,1719564,189,189,8,1.1102230246251565e-16
Dip146_PH22-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_PH22-,structural_pass,,1719564,189,189,8,1.1102230246251565e-16
Dip146_PH2OH0+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_PH2OH0+,structural_pass,,5166082,328,327,8,2.220446049250313e-16
Dip146_PH2OH0-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_PH2OH0-,structural_pass,,5166082,328,327,8,2.220446049250313e-16
Dip146_PH32+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_PH32+,structural_pass,,2739951,239,237,8,2.220446049250313e-16
Dip146_PH32-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_PH32-,structural_pass,,2739951,239,237,8,2.220446049250313e-16
Dip146_PH3O2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_PH3O2+,structural_pass,,5160818,328,326,8,2.220446049250313e-16
Dip146_PH3O2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_PH3O2-,structural_pass,,5160818,328,326,8,2.220446049250313e-16
Dip146_PO2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_PO2+,structural_pass,,1525545,178,178,8,2.220446049250313e-16
Dip146_PO2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_PO2-,structural_pass,,1525545,178,178,8,2.220446049250313e-16
Dip146_PO22+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_PO22+,structural_pass,,3428076,267,267,8,2.220446049250313e-16
Dip146_PO22-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_PO22-,structural_pass,,3428076,267,267,8,2.220446049250313e-16
Dip146_PPO2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_PPO2+,structural_pass,,3428076,267,267,8,2.220446049250313e-16
Dip146_PPO2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_PPO2-,structural_pass,,3428076,267,267,8,2.220446049250313e-16
Dip146_PS2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_PS2+,structural_pass,,1525545,178,178,8,2.220446049250313e-16
Dip146_PS2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_PS2-,structural_pass,,1525545,178,178,8,2.220446049250313e-16
Dip146_S2H22+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_S2H22+,structural_pass,,3716079,278,278,8,2.220446049250313e-16
Dip146_S2H22-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_S2H22-,structural_pass,,3716079,278,278,8,2.220446049250313e-16
Dip146_SCl22+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_SCl22+,structural_pass,,3428076,267,267,8,2.220446049250313e-16
Dip146_SCl22-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_SCl22-,structural_pass,,3428076,267,267,8,2.220446049250313e-16
Dip146_SF2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_SF2+,structural_pass,,1525545,178,178,8,2.220446049250313e-16
Dip146_SF2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_SF2-,structural_pass,,1525545,178,178,8,2.220446049250313e-16
Dip146_SF22+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_SF22+,structural_pass,,3428076,267,267,8,2.220446049250313e-16
Dip146_SF22-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_SF22-,structural_pass,,3428076,267,267,8,2.220446049250313e-16
Dip146_SH2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_SH2+,structural_pass,,931497,139,139,8,0.0
Dip146_SH2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_SH2-,structural_pass,,931497,139,139,8,0.0
Dip146_SH22+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_SH22+,structural_pass,,1719564,189,189,8,1.1102230246251565e-16
Dip146_SH22-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_SH22-,structural_pass,,1719564,189,189,8,1.1102230246251565e-16
Dip146_SO-trip2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_SO-trip2+,structural_pass,,1525545,178,178,8,2.220446049250313e-16
Dip146_SO-trip2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_SO-trip2-,structural_pass,,1525545,178,178,8,2.220446049250313e-16
Dip146_SO22+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_SO22+,structural_pass,,3428076,267,267,8,2.220446049250313e-16
Dip146_SO22-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_SO22-,structural_pass,,3428076,267,267,8,2.220446049250313e-16
Dip146_SiH3Cl2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_SiH3Cl2+,structural_pass,,5171346,328,328,8,2.220446049250313e-16
Dip146_SiH3Cl2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_SiH3Cl2-,structural_pass,,5171346,328,328,8,2.220446049250313e-16
Dip146_SiH3F2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_SiH3F2+,structural_pass,,5171346,328,328,8,2.220446049250313e-16
Dip146_SiH3F2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_SiH3F2-,structural_pass,,5171346,328,328,8,2.220446049250313e-16
Dip146_SiO2+,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_SiO2+,structural_pass,,1525545,178,178,8,2.220446049250313e-16
Dip146_SiO2-,gscdb137,/global/scratch/users/jsliang/COACH3/Dip146_SiO2-,structural_pass,,1525545,178,178,8,2.220446049250313e-16
EA50_Al,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_Al,structural_pass,,958343,141,141,8,0.0
EA50_Al2,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_Al2,structural_pass,,3823530,282,282,8,4.440892098500626e-16
EA50_Al2_n,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_Al2_n,structural_pass,,3823529,282,282,8,4.440892098500626e-16
EA50_AlO,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_AlO,structural_pass,,3932650,286,286,8,2.220446049250313e-16
EA50_AlO2,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_AlO2,structural_pass,,8925357,431,431,8,2.220446049250313e-16
EA50_AlO2_n,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_AlO2_n,structural_pass,,8925356,431,431,8,2.220446049250313e-16
EA50_AlO_n,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_AlO_n,structural_pass,,3932649,286,286,8,2.220446049250313e-16
EA50_Al_n,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_Al_n,structural_pass,,958342,141,141,8,0.0
EA50_As,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_As,structural_pass,,1041383,147,147,8,0.0
EA50_As_n,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_As_n,structural_pass,,1041382,147,147,8,0.0
EA50_B,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_B,structural_pass,,1013319,145,145,8,0.0
EA50_BH3,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_BH3,structural_pass,,8024912,409,407,8,2.220446049250313e-16
EA50_BH3_n,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_BH3_n,structural_pass,,8024911,409,407,8,2.220446049250313e-16
EA50_BO,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_BO,structural_pass,,4043306,290,290,8,2.220446049250313e-16
EA50_BO2,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_BO2,structural_pass,,9077741,435,433,8,0.0
EA50_BO2_n,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_BO2_n,structural_pass,,9077740,435,433,8,0.0
EA50_BO_n,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_BO_n,structural_pass,,4043305,290,290,8,2.220446049250313e-16
EA50_B_n,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_B_n,structural_pass,,1013318,145,145,8,0.0
EA50_BeH,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_BeH,structural_pass,,1408170,171,171,8,2.220446049250313e-16
EA50_BeH_n,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_BeH_n,structural_pass,,1408169,171,171,8,2.220446049250313e-16
EA50_Br,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_Br,structural_pass,,1041383,147,147,8,0.0
EA50_Br_n,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_Br_n,structural_pass,,1041382,147,147,8,0.0
EA50_C2H,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_C2H,structural_pass,,6854285,378,376,8,2.220446049250313e-16
EA50_C2H2,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_C2H2,structural_pass,,10410528,466,463,8,2.220446049250313e-16
EA50_C2H2_n,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_C2H2_n,structural_pass,,10410527,466,463,8,2.220446049250313e-16
EA50_C2H_n,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_C2H_n,structural_pass,,6854284,378,376,8,2.220446049250313e-16
EA50_C2O,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_C2O,structural_pass,,9077741,435,433,8,2.220446049250313e-16
EA50_C2O_n,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_C2O_n,structural_pass,,9077740,435,433,8,2.220446049250313e-16
EA50_C3,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_C3,structural_pass,,9077741,435,433,8,4.440892098500626e-16
EA50_C3H3,gscdb137,/global/scratch/users/jsliang/COACH3/EA50_C3H3,structural_pass,,23309366,699,685,8,4.440892098500626e-16
