species,scope,source,source_sha256,derived_sha256,orbital_basis,auxiliary_basis,ecp_label,charge,multiplicity,atom_count,ghost_atom_count,electron_count,ecp_electrons,orbital_shells,orbital_spherical_aos,auxiliary_shells,auxiliary_spherical_aos,ecp_resolution
HB375x10_1.029_OH-O__methanol--water_monB,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.029_OH-O__methanol--water_monB.in,eed63a29f93d51a13153cd0e1089eede5c1e46ae15bca1efd3d1aaf360f6035d,27ad58f1a5940c818449592c4b01cdb016b70f0891f754cc9f113bc7b1a887a4,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,3,0,10,0,42,132,75,287,not_applicable
HB375x10_1.030_OH-O__phenol--acetaldehyde_100,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.030_OH-O__phenol--acetaldehyde_100.in,2973548b215e532af19be56c6fe0e536cd826d3e880a885dc52a0a08da5059f6,5e37edb737ea67519169da4c6053d3f6f2a979aba6f38fb09a46771cae5b88da,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,20,0,74,0,302,966,560,2220,not_applicable
HB375x10_1.030_OH-O__phenol--acetaldehyde_monA,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.030_OH-O__phenol--acetaldehyde_monA.in,419242ef3cf342fd849d7a053ca4084b23975d1d1022d74ab138c81bd58bb10a,1e0e9d3003114d9f4930bacf8e2bf574b8d3fb7e7e65ef17a5424fb616594bc6,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,13,0,50,0,200,642,373,1489,not_applicable
HB375x10_1.030_OH-O__phenol--acetaldehyde_monB,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.030_OH-O__phenol--acetaldehyde_monB.in,07e70041269600f59a4ef4f27ba69190d8d755e32d04cee286c226457c7e764c,9513dbab7195f6cdde698a2f82de50b0f4cf0fb275965ba673ca45e801bb8f41,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,24,0,102,324,187,731,not_applicable
HB375x10_1.031_OH-O__phenol--acetamide_100,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.031_OH-O__phenol--acetamide_100.in,7d8d997bdfb39844042f9200e18031fbc4d08c4938eff9415fb877768ac811a4,7d99657d7245f0531833fe05abcea6562a24f09d929ade702c4d10518ad28cf8,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,22,0,82,0,332,1062,616,2442,not_applicable
HB375x10_1.031_OH-O__phenol--acetamide_monA,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.031_OH-O__phenol--acetamide_monA.in,f9b88b64fee2f478f855eb0300bf1d04af43bdac11ebf055111946157af165c2,426fae4af8bb97901f2402610ca668ba113fc48d03691ba786481d535971f081,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,13,0,50,0,200,642,373,1489,not_applicable
HB375x10_1.031_OH-O__phenol--acetamide_monB,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.031_OH-O__phenol--acetamide_monB.in,2453399ed186e592ace80896f1e0f7965b7673c59aa9b5d026f7e579aa557249,e9c407b9cd03e1ebd375ddc4678b9ab58226bba5b42a5491d4fb03a4f4d7c06a,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,32,0,132,420,243,953,not_applicable
HB375x10_1.032_OH-O__phenol--acetone_100,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.032_OH-O__phenol--acetone_100.in,fb7b5e4bc66350b97861387d1bb6feba1b4dfaa30a15f2a75d9feebc7e7ba2b9,f0499bf87cf5ab893e72ea67a63441dea184f3f9586a63961eaf981de610b51d,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,23,0,82,0,343,1095,635,2507,not_applicable
HB375x10_1.032_OH-O__phenol--acetone_monA,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.032_OH-O__phenol--acetone_monA.in,a83e29ac209e4fc714961a08ec5e9d10fddc75efe2a92926d74ff9e6ebf6fe84,4ca6150e662db56b13c42c024f8921917f095b5806657c2c017672ed5f3b8d62,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,13,0,50,0,200,642,373,1489,not_applicable
HB375x10_1.032_OH-O__phenol--acetone_monB,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.032_OH-O__phenol--acetone_monB.in,6d268d33e8751addc24ca59d8ff343f5f5ae13fa1feb325439213328b099f602,1571924994f0a2cb6afd5a80476b4fe7cbfa4e017b9e93e80f7aeea58c0e006c,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,10,0,32,0,143,453,262,1018,not_applicable
HB375x10_1.033_OH-O__phenol--dimethylcarbonate_100,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.033_OH-O__phenol--dimethylcarbonate_100.in,068e4753923e81a9bb55db800d3b87305b914d7d725f637acd603805df854562,e99d77e4a17e9208dc0e995d5835f7ddb8fa5b740b25bb5c584c928297a24d5b,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,25,0,98,0,383,1227,709,2821,not_applicable
HB375x10_1.033_OH-O__phenol--dimethylcarbonate_monA,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.033_OH-O__phenol--dimethylcarbonate_monA.in,ebe3a130faecc569e251a0f4b0bf740e10ce6460975eac8e02423b76ae6b76ad,1820821cc714a137f44334b3ea765016dfd984cf62bca8a678bd206b0155fcd8,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,13,0,50,0,200,642,373,1489,not_applicable
HB375x10_1.033_OH-O__phenol--dimethylcarbonate_monB,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.033_OH-O__phenol--dimethylcarbonate_monB.in,e56cee68f9870a412ef5aa229c93318fad1c31e8b95ed1c27e2aeb33e3385450,3b523e0e2fe2f1daf04b86b89013298a3d47e53081f68297378895e73a93f260,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,48,0,183,585,336,1332,not_applicable
HB375x10_1.034_OH-O__phenol--dimethylether_100,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.034_OH-O__phenol--dimethylether_100.in,ec403b504c0b12d616a4062b2771421d618faff48a34667423a45eac5874ce0c,9b759d2cc88067c5f15e538abcaf0d0894d0e7a061e7c4dae3f54cbd8b26a2a6,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,22,0,76,0,324,1032,598,2350,not_applicable
HB375x10_1.034_OH-O__phenol--dimethylether_monA,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.034_OH-O__phenol--dimethylether_monA.in,dded08d943c2c1888dce83114a862904fc8866c06a28feaf8801df781ef2a45c,edfb4e9d70f6f4525a0f8e2e6c42556603fba9804103b6c3691a37ab54da1df8,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,13,0,50,0,200,642,373,1489,not_applicable
HB375x10_1.034_OH-O__phenol--dimethylether_monB,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.034_OH-O__phenol--dimethylether_monB.in,cdbf90b95de9aedb215ce372b73320be7f18c00044c1bb0f0e9f64181a7db1aa,e6d2187d1c884c013cbeeb6f6376fff087ddfb649cd4119996f2c914b8eb4004,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,26,0,124,390,225,861,not_applicable
HB375x10_1.035_OH-O__phenol--dimethylperoxide_100,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.035_OH-O__phenol--dimethylperoxide_100.in,f6cd4c35877704050ae0404ef5ff4ee9a35966ef2d6aaea9bd2e9edcd119cdc8,cda167a2b16a33efe8983f603d68a52812a58451146bc311ce609089753fd7d2,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,23,0,84,0,344,1098,635,2507,not_applicable
HB375x10_1.035_OH-O__phenol--dimethylperoxide_monA,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.035_OH-O__phenol--dimethylperoxide_monA.in,3548dea58e74af3a747f5134f63d1a343686f0d13ce1561a2a31d98da27d3b4d,5377faa7ebfc90334c109b4a677b596e2b7c9069fa19478cf7f3b392bbfc0156,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,13,0,50,0,200,642,373,1489,not_applicable
HB375x10_1.035_OH-O__phenol--dimethylperoxide_monB,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.035_OH-O__phenol--dimethylperoxide_monB.in,2408e75fc1dc54b2f8855bccc98205d78ed2b7d43a558af1e7e9e36124fb84d2,1703575d7d25c732f265719db87af10763e95c393d6902cb097562f75c7066c0,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,10,0,34,0,144,456,262,1018,not_applicable
HB375x10_1.036_OH-O__phenol--furan_100,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.036_OH-O__phenol--furan_100.in,25881caf8f1c8a6dad5258c822da57270dbd0330623b2233da5cd67856beb1bc,a69842d09085ed7edaa4326fe778ea7c3e42ee4ae12fdbaa522096ab4e88df0c,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,22,0,86,0,340,1092,634,2534,not_applicable
HB375x10_1.036_OH-O__phenol--furan_monA,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.036_OH-O__phenol--furan_monA.in,b31ee2e3a9eaf4cbd1d2911399eaeb66427c37ebae6b713db38c0f14b00275ea,63713c4103b2a2c63c713b91f6af0f166b6a5fdf33b8a820f3f3632eebff0c62,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,13,0,50,0,200,642,373,1489,not_applicable
HB375x10_1.036_OH-O__phenol--furan_monB,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.036_OH-O__phenol--furan_monB.in,33b2c514687cd8318304a31f1c67854aabb4defca5d3bb452b8b905dd98fc526,72cd9d4599c9be72a1bc181749d204e5f1c4b38e9cb7e31057d5db5829b8e90c,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,36,0,140,450,261,1045,not_applicable
HB375x10_1.037_OH-O__phenol--methanol_100,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.037_OH-O__phenol--methanol_100.in,159d773e01c21c38a0ed016f92e946fc79c3a11b0c61b7a4d2fec92c9dbc274f,f0f784e37e4d21764b5771abfb8fcc76789a69e1596d12024335a50f858daae6,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,19,0,68,0,283,903,523,2063,not_applicable
HB375x10_1.037_OH-O__phenol--methanol_monA,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.037_OH-O__phenol--methanol_monA.in,6b2ceaee9f147cd614c6dba0243e1aef429689fe833b621ad9dc0678d1f4f48b,6be3ea29379677276d05aae58256e8aaab6eb500da77dcf4948bdfcfd1b84252,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,13,0,50,0,200,642,373,1489,not_applicable
HB375x10_1.037_OH-O__phenol--methanol_monB,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.037_OH-O__phenol--methanol_monB.in,f123ff26a0df48efd081da9ca6ae5845cf1a6cf9a0c232ad3ae2b75db89e3a2b,d5cedc203f81f10abbcae442432007ee306b187c381f5f86b2b672dbaf2dee9b,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,6,0,18,0,83,261,150,574,not_applicable
HB375x10_1.038_OH-O__phenol--methylacetate_100,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.038_OH-O__phenol--methylacetate_100.in,a25780866659f981a49e1d72654a13c5a539e6749d5d74260fb2d303a3d08e88,8c7c43b08576fbad7adb3e9af145bdcdaa7a7ae8b23e5aa9bae11303390b70cc,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,24,0,90,0,363,1161,672,2664,not_applicable
HB375x10_1.038_OH-O__phenol--methylacetate_monA,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.038_OH-O__phenol--methylacetate_monA.in,3782f37d575cf4f931a444c9feb648e16a45abf6fc1568bab5f390f33e037e0f,4b51d15cab906b305a57c35e680c358ccd419f7ebd0fc3adbde3a3b88889c193,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,13,0,50,0,200,642,373,1489,not_applicable
HB375x10_1.038_OH-O__phenol--methylacetate_monB,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.038_OH-O__phenol--methylacetate_monB.in,e13ec553e575814811a68a6e31dcb8c046aeb04dca0caf9e0a7132ccc435cc51,106fb42ad727db7fcbe5c9d395a26d07723fd3202a912a6006cfb85eabf6633c,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,11,0,40,0,163,519,299,1175,not_applicable
HB375x10_1.039_OH-O__phenol--nitromethane_100,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.039_OH-O__phenol--nitromethane_100.in,eee39d9a3d73a71ac54b42f050ef58248e2933c27ead35e7b530f68e963d7aae,dededcb488b00519509fd85ce4c742af03d17dba994c558740143a2134c5964d,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,20,0,82,0,311,999,578,2312,not_applicable
HB375x10_1.039_OH-O__phenol--nitromethane_monA,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.039_OH-O__phenol--nitromethane_monA.in,41a6e7298ac0c5cceb99f1a6bc67a0c8f397be2f459c1450db0eb66701d0156b,698766d35cb2751e08dc218c28a4d548ecd67b773a5b828a61db7a36bfaf3351,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,13,0,50,0,200,642,373,1489,not_applicable
HB375x10_1.039_OH-O__phenol--nitromethane_monB,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.039_OH-O__phenol--nitromethane_monB.in,5f0951a11612676f2ae41f0e41a9721cdc05a175a6c6e107612d11a570d23360,2fd44228c6b68bbb98d46432edd1af2a41337109a9c0b55fbfdee43f30435637,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,32,0,111,357,205,823,not_applicable
HB375x10_1.040_OH-O__phenol--nitrosomethane_100,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.040_OH-O__phenol--nitrosomethane_100.in,4541f37d026c232c67513b52c26add351c06f53a27206cfbf2f38e7efad293b4,f6333f059fa98fb647957db558daaa56395b46586f8043b8c891b2007563b210,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,19,0,74,0,291,933,541,2155,not_applicable
HB375x10_1.040_OH-O__phenol--nitrosomethane_monA,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.040_OH-O__phenol--nitrosomethane_monA.in,b4279161d90201597c999c077b9ac6ee3baa0be8168a0ba6093ddff4cf436bac,af430c7496df6354859f463dc4649744b630a36cf0f2531525badda3352acb0a,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,13,0,50,0,200,642,373,1489,not_applicable
HB375x10_1.040_OH-O__phenol--nitrosomethane_monB,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.040_OH-O__phenol--nitrosomethane_monB.in,f15afc6f554221bce5a5181444d5697b8f2f3d9f9de6b3f6ee28c7d086142909,6fe4f72be1efb254df140f23c3707a926996588e48092e7d09deb3d578137d5d,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,6,0,24,0,91,291,168,666,not_applicable
HB375x10_1.041_OH-O__phenol--Nmethylacetamide_100,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.041_OH-O__phenol--Nmethylacetamide_100.in,c4917bd09f7d3bd850030fea55aca28c7150179841cb03f317a0d46eac980236,d51e5b453aaf222b57dc8da80f30330b604efe9b0d255c61c93b13c092258fa9,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,25,0,90,0,373,1191,691,2729,not_applicable
HB375x10_1.041_OH-O__phenol--Nmethylacetamide_monA,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.041_OH-O__phenol--Nmethylacetamide_monA.in,cf914cf11bbcb9332a6486b2d6bf89bb9e31d60233ba519d10c272182c4cbc52,3dcc65766f6722a4e0c3ef1b41425b291d1706bf19832407e93146242a2beaff,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,13,0,50,0,200,642,373,1489,not_applicable
HB375x10_1.041_OH-O__phenol--Nmethylacetamide_monB,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.041_OH-O__phenol--Nmethylacetamide_monB.in,f31e40375dd6f5984900c54d6a62fa9f61353b895fb65be4207b565df10e139d,e3a0057c670cc978e8e25b39d545cb6a7f7816553321f2a381da68a3ac640656,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,40,0,173,549,318,1240,not_applicable
HB375x10_1.042_OH-O__phenol--phenol_100,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.042_OH-O__phenol--phenol_100.in,fd83a5fbd9730b0b5fc65f76088100188b59e5957f50327d129cf23f501b499f,e34a4b08c56fa4e72e3890ebec3e1c057dc978a38098d036e1cf941cfb152de2,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,26,0,100,0,400,1284,746,2978,not_applicable
HB375x10_1.042_OH-O__phenol--phenol_monA,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.042_OH-O__phenol--phenol_monA.in,062f3d9fae74aa5e0a05e699e68a32461706ee9f486cb0cb652e16c9a5e66b5f,ce0d8383e040a5fa5ec30b25021a1fa033085d84ce998a22be8527bb2ae05576,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,13,0,50,0,200,642,373,1489,not_applicable
HB375x10_1.042_OH-O__phenol--phenol_monB,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.042_OH-O__phenol--phenol_monB.in,a922fbaab3bc06ccd55b0c615f6c9c42160233a9f2131c7436921bfc7919f463,f619b313cef37314ce8021f83048dd37c9bd655160bfa0cd6996565acb9ada35,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,13,0,50,0,200,642,373,1489,not_applicable
HB375x10_1.043_OH-O__phenol--water_100,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.043_OH-O__phenol--water_100.in,e3c766acb195de7488d759f47c017b358e69507914774d9af64b98f8da15413a,4de67872123684844337a32b0016c9c59d6884a1500eef9388ab2440af1af2d6,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,16,0,60,0,242,774,448,1776,not_applicable
HB375x10_1.043_OH-O__phenol--water_monA,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.043_OH-O__phenol--water_monA.in,1ca27205addbeef81e9335a3c306aa46301c74e4c34d98fc251714930d875650,8d07d3085552d15756947d5231654db03596d1419b521b77ba4ca88c331b592e,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,13,0,50,0,200,642,373,1489,not_applicable
HB375x10_1.043_OH-O__phenol--water_monB,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.043_OH-O__phenol--water_monB.in,c4737a17a970f9df36d99f42fab25b518bb76ff4a92a23b732c8e006d110654a,3896151204f1f7b7569662ee452e66cc171094507811bbb2b1c1b8a6ef33916e,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,3,0,10,0,42,132,75,287,not_applicable
HB375x10_1.044_OH-O__water--acetaldehyde_100,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.044_OH-O__water--acetaldehyde_100.in,de3e96721da61aeb56cf35d093b6385ba92abe7d257aa8dd047b6c7715aea2e7,a4423c99ab9fafa969f1f4d8811ca94874ab75c5f8b642637158c8f393df9242,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,10,0,34,0,144,456,262,1018,not_applicable
HB375x10_1.044_OH-O__water--acetaldehyde_monA,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.044_OH-O__water--acetaldehyde_monA.in,88dd3434c4dd9679a984b222b8a973db9d8e28fd8a640a104957a05c05d7282b,586170f5597a16c43d9163a472289a86aabf0d5ff837167d8413330783064f80,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,3,0,10,0,42,132,75,287,not_applicable
HB375x10_1.044_OH-O__water--acetaldehyde_monB,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.044_OH-O__water--acetaldehyde_monB.in,c425b21d12aa0c0a29474dc15da7c0c3c1f73d9b6d6f60d368a9e58633194f82,3cfd9b8ccc0c36591f76bc97dd19ac7afa113c42559ce350f08b80691fcf7b44,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,24,0,102,324,187,731,not_applicable
HB375x10_1.045_OH-O__water--acetamide_100,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.045_OH-O__water--acetamide_100.in,d17f8ca5bb4cafd42e3a06bde8ffb05c1b02ebea062e6aa56ff7c4b2476f31ac,f9950628fb89e767d6fd46c7e8dd54a8308ca393a5bc61e20312f6ca5a7330db,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,42,0,174,552,318,1240,not_applicable
HB375x10_1.045_OH-O__water--acetamide_monA,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.045_OH-O__water--acetamide_monA.in,cf57fda25123cbccd5ef23ebd46562c7e665553000aebd7aa4ea4de5ac2a3090,9ffd4c58f7245b35b79dd32db9644355294cfde2d3b3f81e7270baa21a7f8fcd,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,3,0,10,0,42,132,75,287,not_applicable
HB375x10_1.045_OH-O__water--acetamide_monB,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.045_OH-O__water--acetamide_monB.in,6ede4a5e1b72fff9fdaeb6d093d906467ba697edd91e4cd4b3d75fe26280f6a4,5aa4998df5bf6049f91039344c0080e594c2ac94c369b2e4fa01a34dfc769a8e,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,32,0,132,420,243,953,not_applicable
HB375x10_1.046_OH-O__water--aceticacid_100,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.046_OH-O__water--aceticacid_100.in,6647dafba6eb0ddb692e1a3bc771d3d2dd40a37634778f3293269ad980a4178e,bb2b62c3f32116faed31a61cd365a649b829d24326526987cfed79a3ce5eea57,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,11,0,42,0,164,522,299,1175,not_applicable
HB375x10_1.046_OH-O__water--aceticacid_monA,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.046_OH-O__water--aceticacid_monA.in,59ddfee8cc1ef57f8b91accba2c619deea05db269bfbffa244cbfc9b6e005db7,9a671959281637730f3503e72fe5ef67817dc531157fef6f4fca484e9401bf7f,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,3,0,10,0,42,132,75,287,not_applicable
HB375x10_1.046_OH-O__water--aceticacid_monB,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.046_OH-O__water--aceticacid_monB.in,c5d7426b2cab0c3dca8dca11d24b28895244593f8f6d3d024eab6d0f15f8f5fa,417964edc441b7a26977bb270faf7cb744440fe6cf8f635e81dc763d82853920,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,8,0,32,0,122,390,224,888,not_applicable
HB375x10_1.047_OH-O__water--acetone_100,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.047_OH-O__water--acetone_100.in,48bdcfdde78e935cf8fcc6d05dc9e617c4c110dfa873648db7f682932d6de2f5,5d427129e096731fd7928ee776f9489d863532f5be5b910741acfc4f102cea05,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,13,0,42,0,185,585,337,1305,not_applicable
HB375x10_1.047_OH-O__water--acetone_monA,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.047_OH-O__water--acetone_monA.in,eb4bd8e9ada5a66286f1cb93c9906916cb1acd23d179e8d29cdf55df0e711df4,5d63fd3b934789867a969bbd3aac17e3309554bcefa5e68faaba6049212e8385,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,3,0,10,0,42,132,75,287,not_applicable
HB375x10_1.047_OH-O__water--acetone_monB,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.047_OH-O__water--acetone_monB.in,c5cdd0b76af660949f7076df98540cae2c2ab5011950891ea17498135356df37,21f7062b1df14ed84672c5098399396c5fd0db2ef584d12b4b31d6f477217ac8,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,10,0,32,0,143,453,262,1018,not_applicable
HB375x10_1.048_OH-O__water--dimethylcarbonate_100,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.048_OH-O__water--dimethylcarbonate_100.in,803996bfcacb62de959d7dba5533d3f3345baa8b37b461eaccb2d09d30baa185,4523a98e5ab8073e12d5dcc22c0f0478b3560105ffb69a0e0500947b7ae89f5c,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,15,0,58,0,225,717,411,1619,not_applicable
HB375x10_1.048_OH-O__water--dimethylcarbonate_monA,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.048_OH-O__water--dimethylcarbonate_monA.in,04f17fa4cf05349e508a73abe531007e11325d8d23e28fe869fe940e3f8facbb,679cd628e574dc3853d24f2909c2f4572bf798e5d619d5e9559a73e5b3c7acdb,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,3,0,10,0,42,132,75,287,not_applicable
HB375x10_1.048_OH-O__water--dimethylcarbonate_monB,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.048_OH-O__water--dimethylcarbonate_monB.in,aed0bbbfc671cf705ca9545d074d134de8afee08f6a4e43e807e243e31b4b194,ba2fea5ce9c28cda2337feaafa3695faa34f8ee0e4210c62ea30ed5e25ecb6c4,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,48,0,183,585,336,1332,not_applicable
HB375x10_1.049_OH-O__water--dimethylether_100,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/HB375x10_1.049_OH-O__water--dimethylether_100.in,098758f676adee3f1f9f3f9908a8b0ec7c0dfd7d8c9eba982eb0c581614c6086,d6c05c9b2e04df6828fa5539aeab7fd10e00e2f57ab6fa4c604fa1c988d1a6a6,def2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,36,0,166,522,300,1148,not_applicable
